,titles,links,dates,contents
10,[제목 : [현대오일뱅크] 올해는 배당금도 상당히 많이 줄것 같아 보임 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2031,2021-05-01,많이 주기를...
11,"[제목 : [현대오일뱅크] ""전기차 소유주 18%, 내연기관 자동차로 되돌아가"" ]",https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2032,2021-05-02,"남자가 없는집에서 더한다는걸 보아 전기차는 힘이 없거나 약하거나 스트레스를 �活� 주는듯  😁😁😁미국 캘피포니아주의 전기차 소유주 가운데 18%가 전기차를 팔고 다시 휘발유나 경유 등의 내연기관 자동차로 돌아간 것으로 조사됐다.하이브리드 차량 소유주의 경우 그 비율은 20%로 더 높았다. 전기차 충전 불편이 이들을 다시 내연기관 자동차로 돌아가게 만든 것으로 분석됐다.다만 테슬라 소유주들은 그 비율이 가장 낮았다.더힐은 지난달 30일(이하 현지시간) '내추럴 에너지'에 실린 연구보고서를 인용해 이같이 보도했다.데이비스 캘리포니아대(UC 데이비스) 연구진이 현재 또는 이전에 캘리포니아주에서 전기차를 소유하고 있거나 소유했던 적이 있는 4000여 가구를 대상으로 조사한 결과다.연구진에 따르면 전기차 소유주들은 휘발유 등의 내연기관 자동차로 돌아간 이들이 18%, 플러그인 하이브리드 자동차를 소유했던 이들은 20%에 이르렀다.보고서 공동 저자인 스콧 하드먼과 길 탈은 그 이유가 주로 충전 문제라고 지적했다.이들은 캘리포니아주에서 전기차나 플러그인 하이브리드 자동차를 포기한 이들은 주로 충전이 불편하다는 점 때문에 전기차를 포기했다고 설명했다.연구진은 이어 내연기관 자동차로 돌아간 이들에게는 크게 몇 가지 특징이 있었다면서 우선 집에 있는 다른 차가 효율이 낮은 경우가 있다고 지적했다. 또 집에서 차를 운전하지 않을 때 충전할 수 있도록 해주는 240볼트 충전 시설이 집에 없는 경우, 집에 차가 적은 경우, 그리고 남자가 없는 경우 전기차를 포기하는 경우가 많았다.그러나 가장 큰 문제는 충전이었다.집에서 충전을 할 경우 2시간 이내에 충전을 완료할 수 있지만 캘리포니아주의 경우 대부분 주택이 집에서 전기차를 충전하는데 최적의 여건을 갖추지 못하고 있다고 연구진은 밝혔다.또 다른 문제는 주차를 하면서 충전을 하기 어려운 구조였다. 아파트에 사는 경우 주차 중 충전 시설이 부족하거나 불가능했다.쇼핑몰 등에서는 자리 구하기가 쉽지 않았다.그럼에도 불구하고 테슬라 자동차의 경우 높은 고객 충성도를 나타냈다.테슬라 소유주들은 전기차를 팔고 대신 휘발유차를 다시 구입할 가능성이 가장 낮았다. 반면 피아트의 500e 전기차 구매자들은 휘발유차로 돌아가는 비율이 가장 높았다.한편 조 바이든 미 대통령은 전기차 보급 확대를 위해 2조3000억달러 인프라 투자 방안에 대규모 전기차 충전 시설 확충 방안도 포함시키고 있다. "
12,[제목 : [현대오일뱅크] 코로나로 영업타격이 컸던 현오에게는 반가운 일 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2033,2021-05-02,"4월 수출 증가율 41% 기록2일 산업통상자원부에 따르면, 4월 수출은 1년 전보다 41.1% 늘어난 511억9,000만 달러로 역대 4월 중 가장 많았다. "
13,[제목 : [현대오일뱅크] 주가 떨군다고 주식나올까 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2034,2021-05-03,s oil도 잘 가는 마당실적도 좋은 마당이런 마당에주가가 떨어진들 누가 주식을 내다 팔까요더군다나 모싸이트 가격이 더 노 높은데...업자님들 주식 나오게 하려면 높은 가격 아님 안되요..
14,[제목 : [현대오일뱅크] 유가는 70불을 s oil 9만원 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2035,2021-05-04,이런 시국에 38은 거래도 없이 주식을 떨군다니넘 하네요
15,[제목 : [현대오일뱅크] 이유가 있겠죠~ ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2036,2021-05-05,돈이 필요해서 낮은 가격에 파는 사람이 있었을 때업자들한테 한소리 하면 가격이 낮추어지더라고요~괘씸죄에 해당되었기 때문이라고 하면 될러나저 예전에 현오 주식살때 업자가 주당 6000원씩이나 떼어 먹더군요개같은 업자죠...반면에 아주 좋은 업자들도 많아요다른 회사 주식이었지만 살때부터 계속 올라서 큰 돈을 번 때도 있었으니까요한때는 700만원을 투자해서 1억5천만원을 번 적도 있었습니다.업자를 잘 만난 때문이었죠.저는 주식을 매매랄땐 업자를 통해서 하라고 말하고 싶은데 그 이유는 여러가지 궁굼한 것에 대한 정보를 잘 알려줘요.
16,[제목 : [현대오일뱅크] 현뱅도 7뺑을 향해 달려 봅시다 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2037,2021-05-05,"전고점을 넘어 7만원 달성을 위해수소, HPC 등등 달려 봅시다"
17,[제목 : [현대오일뱅크] 상장전까지 15만원에 안착을 해야... ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2038,2021-05-06,회사를 볼때 가치는 크게 올라간 상태이고 매출도 엄청 오를것으로 보이는데...지금의 장외주가는 전혀 변동이 없는 상태죠...지금의 장외주가는 10만원정도가 되어야지.업자들이 전부 구시대 사람들인가 봅니다.올해는 주식을 끌어 모아야 할때..ㅋ~
18,[제목 : [현대오일뱅크] 주식을 나오게 할려고 다양한 방법을 쓰는 중일 것 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2039,2021-05-06,업자들은 주가와 상관없이 매매가 활발해야 먹고 살 수 있는지라~
19,[제목 : [현대오일뱅크] 국제유가 다시 오르기 시작 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2040,2021-05-06,"소비자물가 상승률이 2%를 웃돈 데는 농축수산물 가격의 지속적인 오름세와 유가 상승, 수요 증가에 따른 서비스 가격 상승 등이 복합적으로 영향을 미쳤다.농축수산물 가격은 파(270.0%), 달걀(36.9%), 고춧가루(35.3%) 등이 크게 오르면서 1년 전보다 13.1% 상승했다. 농축수산물 가격 '고공행진'은 긴 장마와 한파, 조류 인플루엔자(AI) 영향 등으로 지난해부터 계속되고 있다. 올해도 작황 부진이 이어지면서 1월부터 4개월 연속으로 두 자릿수 상승률을 기록 중이다. 여기에 작년 코로나19 사태로 급락했던 국제유가가 다시 오르기 시작하면서 석유류를 포함한 공업제품(2.3%)까지 지난해 1월(2.3%) 이후 가장 큰 폭으로 상승했다. "
20,"[제목 : [현대오일뱅크] 현대오일뱅크, 1Q 영업익 4128억…정유·윤활유 '호조' ]",https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2041,2021-05-07,"수요 회복에 따른 유가상승과 정제마진 개선윤활기유 시황 호조 영향2분기도 시황 강세 전망…윤활기유 2만8000배럴 가동 체제현대오일뱅크의 유가 및 제품 마진 상승 등으로 올해 1분기 4000억원이 넘는 영업이익을 거뒀다. 현대오일뱅크는 올해 연결 기준 1분기 영업이익이 4128억원으로 전년 동기 대비 흑자전환했다고 29일 밝혔다. 같은 시기 매출액은 전년 동기 대비 2.7% 늘어난 4조5365억원이며 당기순이익은 1936억원으로 전년 동기 대비 흑자전환했다. 사업부문별로 보면 정유 부문 영업이익은 2113억원, 석유화학 872억원, 윤활기유 1030억원, 카본블랙 150억원이었다. 현대오일뱅크는 ""코로나 백신 보급 확대 및 한파로 인한 미국 생산설비 가동 차질 등으로 유가 및 제품 스프레드가 전분기 대비 상승했다""고 설명했다. 실제 평균 국제유가는 작년 4분기 배럴당 44.6달러에서 60달러로 올랐으며 같은 시기 정유 크랙은 휘발유가 3달러에서 5.6달러, 경유는 4.3달러에서 5.8달러로 상승했다. 1분기 벤젠·톨루엔·파라자일렌(BTX) 역시 일본 지진 및 북미 한파로 인한 가동 차질로 제품 스프레드가 개선됐고, 윤활기유는 타이트한 수급상황이 지속되면서 제품가격 강세가 지속됐다. 올해 2분기는 유가가 60달러대 이상을 나타낼 것으로 전망되면서 휘발유 크랙이 강세 시황이 이어갈 것으로 기대했다. 특히 백신 보급 및 미국 드라이빙 시즌 진입 영향을 받을 것으로 예상했다. 등유와 경유 크랙은 보합세를 보일 것으로 진단했다.석유화학(BTX)의 경우 중국의 대규모 고순도 테레프탈산(PTA) 증설로 파라자일렌(PX) 수요가 늘어날 것으로 예상했다. 윤활기유는 정유사 정기보수 등 가동률 감소로 강세가 지속될 것으로 전망했으며, 카본블랙 역시 유가 상승분이 제품가에 반영되면서 강보합세를 유지할 것으로 내다봤다. 롯데케미칼과 합작 프로젝트로 진행중인 중질유 석유화학분해시설(HPC)은 예정대로 오는 11월 상업 가동을 예상한다고 밝혔다. HPC는 준공 시 폴리에틸렌 연산 85만t, 폴리프로필렌 50만t을 생산할 예정이다. 현대오일뱅크는 ""HPC 상업 가동 후 태양광 모듈 등 수익성 높은 친환경 화학/소재 다운스트림 사업을 확대할 계획""이라고 말했다. 윤활기유 역시 공정 운전 최적화를 통해 생산능력 대비 3000배럴 증가한 2만8000배럴 가동 체제를 유지하겠다고 강조했다. 올해 4분기부터는 MTBE(메틸부틸에테르) 공장을 신설해 휘발유 옥탄가 조정을 위한 배합재 MTBE를 직접 생산하겠다고 밝혔다. 투자비는 880억원으로, 생산량은 연간 20만t이다. 현대오일뱅크는 MTBE를 통해 연간 312억원의 수익을 얻을 것으로 예상했다. MTBE는 다른 배합제 대비 옥탄가가 높고 상대적으로 저렴해 휘발유 제조원가 개선이 기대된다고 설명했다.  "
21,[제목 : [현대오일뱅크] 영업이익이 1분기때만 4000억이라~ ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2042,2021-05-07,영업이익이 1분기때만으로도 4천억이라~4분기때까지면 약 1조6천억~ 예상이 되는군배당금은 얼마나 줄런지 ㅋ~참 상장도 예상되는데...내년초쯤이 어떨가 싶은뎅~올해와 내년초까지....일단은 잔치상도 챙겨놓자 ㅎ~암튼 홧팅이여!!!
22,[제목 : [현대오일뱅크] 결론인즉...날아갈 일만 남았다..그말인듯 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2043,2021-05-09,음~요즘 관심을 갖는 돈쟁이들이 늘어난다카제~~~
23,[제목 : [현대오일뱅크] s오일 10만오일 우리도 달리자 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2044,2021-05-11,현오뱅크도 달려 봅시다
24,[제목 : [현대오일뱅크] 현대오일뱅크' 대경오앤티 인수 추진 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2046,2021-05-11,이하 더벨 유료페이지에 올려진 가사의 극히 일부임 ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ현대오일뱅크가 동.식물성 유지 제조사 대경오앤티 인수를 추진한다.대경오앤티는 사료용 동물성 유지 시장을 40% 점유하고 있는 1위 업체다. ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 현대오일뱅크는 알짜기업을 인수.합병 등 다양한 전략을 통해 몸 만들기에 나설 가능성이 높다고 알려져 있기도 하다.앞서 상장전지분투자(프리IPO)를 진행하며 추후 기업공개(IPO)를 추진할 가능성을 열어 뒀다. ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 
25,[제목 : [현대오일뱅크] 드디어  주가가  움직이고 있네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2047,2021-05-13,"주가가 움직이기 시작한다는 것은 좋은 현상~여기까지는 좋은데 왜.왜.왜  아래로 가냐고~ ㅠ.ㅠ속담에""개구리는 더 높이 뛰어 오르기 위해 먼저 몸을 낮춘다"" 라는 말이 있어 그걸 생각한다만...으째 은근히 열불이 나는군 !!!특정 포스팅에는IPO를 준비중이라느 글도 보이네요IPO,,,,,,이거 진짜 ㅠ.ㅠ주주....아니...나도 좀 생각해라...."
26,[제목 : [현대오일뱅크] 인플레이션과 물가상승 및 기름값상승 ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2048,2021-05-13,인플레이션~우려가 현실로 나타나고 있는데코로나로 피해가 막심했던 생활용품들 모두가 초고속으로 상승하기 시작한듯 보이네요아마도 이번의 물가 상승은 코로나 이전때의 물가상승들에 비하면 엄청 크게 오를 것으로 생각되네요한마디로 말하자면 무기없는 전쟁이 시작되었다고 하는게...  ㅠ ㅠ돈의 가치가 폭락하고 반면 물가는 폭등하고 모든것이 미국에 의한 것이어서 우리나라 힘으로는 한계가 있을 것 같아요물가라고 하면 가장 먼저 떠오르는 것중의 하나가 기름이죠~ 아닌가요 ㅡ.ㅡ지금 기름값이 초급등을 할려고 준비운동중으로 보입니다. 몸풀기와 같은 현상이죠올 연말쯤엔 얼마나 오를지...물가도 마찬가지~내려가는 것도 있어 보여요돈의 가치와 노동의 가치...그래서 주식도 가치주 시대로 발전해 나가는지도...ㅋ~저의 투자순익도 쭈~우~욱...잘도 내려가고 있고...적자문앞에 와 있네요 ㅜ.ㅜ코로나도 보다 강한 코로나로 변하면서 나타나고 있는데 속도가 빠르다는 것 ㅠ.ㅠ건강도 초긴장하고 살펴야 할때라고 생각이 듬돠~백신...백신을 맞은 후 큰 후유증에 시달리는 사람들이 계속 생겨나고 있다는군요백신 맞으러 갈때는 미리 실비보험에 가입하고 가세요우체국 상품이 보험료가 제일 싸고 괜찮습니다.보험금도 다른 회사들은 이핑계 저핑계 대면서 잘 안준다는 곳도 있다는데 우체국은 신청 다음날 바로 주더라고요~~~백신접종후 후유증 증세가 엄청 심하고 치료비도 장기적으로 많이 든다니까...비가 올지도 모를때는 우산을 챙겨라는 말이 있어서요~판단은 자유~기름값 폭등은 곧 기름회사 수익폭등으로...수익폭등은 주가 폭등으로...연결되지 않을까 시퍼유~ 주가가 젤 먼저 폭등할지도...이상으로...초고속으로 돈 벌러 가자아~~~아니지...쌩고생하러 가는거임..
27,[제목 : [현대오일뱅크] 현오는 fre IPO를 마치고 기업도 인수했지!!!! ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2049,2021-05-13,상장까지의 순서1차...freIPO2차...IPO3차...상장freIPO는 IPO 일정이 윤곽이 나온 후 기업공개(상장)을 하기 전 단계에서 미리 투자자들로부터 일정금액의 자금을 투자 받는 것기업들은 IPO를 하기전에도 시너지를 내기 위해서 (현오처럼^^)기업을 인수하거나 기술개발등등에 필요한 자금이 필요한 경우가 있다.이러한 자금을 기업공개(상장)을 전제 조건으로 제시한 후 우선적으로 freIPO를 통해서 투자를 유치하게 됩니다.freIPO의 장점은 이미 주식시장 상장이 가확정된 상태라 투자기업만 잘 선택하면 안정적인 고수익을 기대할 수 있는 투자 방식입니다freIPO 투자는 이미 중기단계를 벗어나 막 꽃과 열매가 피기전 결실전의 단계투자에 해당됩니다ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ위 기사를 참고할때현오의 상장은 예전의 상장과정이 취소가 아닌 연기된 상태라는 것을 볼때 현재 진행중인 것으로 생각됨보다 자세한 정보는 각자의 책임하에  찾아서 참고해야...오늘도 해피데이~~~
28,[제목 : [현대오일뱅크] 와우 500냥이나 올려 놓으셨눼~~~ ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2050,2021-05-18,블쌍해 보였나 보네~~~500냥이나 올려 놓게~~~ 에��퉤!!!
29,[제목 : [현대오일뱅크] 기름회사들...적정주가 인상!!! ],https://www.38.co.kr/html/forum/board/?o=v&code=004050&no=2051,2021-05-26,현오도 마찬가지...올해는 주식을 최대한 매수해서 보유하고 있는 것이 좋아 보여요주가에 앞서 배당금이 상당할 거 같으니까 팔더라도 배당금은 챙겨먹고...이미 알고 있다고요?????
