,titles,links,dates,contents
10,[제목 : [제이비케이랩] 회사관계자분들에게 묻는걸 왜 여기에 씁니까? ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1246,2021-07-05,회사관계자 이 게시판 보지도 않을겁니다. 회사 게시판에 물어 보셔야지요.
11,[제목 : [제이비케이랩] 회사관계자분들에게 묻는걸 왜 여기에 씁니까? ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1247,2021-07-05,님이 무슨자격으로 여기에글쓰는걸태클거는지ㅋㅋㅋ오지랖쩌네요ㅋㅋㅋ관계자들이 보는지안보는지님이그렇게잘알고있나요???눈에보이는게 전부는아닙니다겸손하시길
12,[제목 : [제이비케이랩] 헤사 관계자... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1249,2021-07-05,사따
13,[제목 : [제이비케이랩] 일반적인 얘기를 하는겁니다. ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1250,2021-07-05,일반적으로 여기에 글 쓰는 것과 당해 회사 게시판에 쓰는 것 어느것이 본인의 의사전달 과정상 효율적입니까? 이상한 얘기로 호도하지 마세요. 그거 모른다면 주주님과 더 이상 논쟁하기 싫습니다.
14,[제목 : [제이비케이랩] 일반적인 얘기를 하는겁니다. ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1251,2021-07-05,여기에 글 쓰는게 일반적인 일이지요
15,[제목 : [제이비케이랩] 제이비케이랩 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1252,2021-07-05,"주가상승의 최대요인은 실적입니다소문에 의하면 실적은 예상대로좋답니다연구개발하고있는 파이프라인중빅파마와의 결실이 이뤄진다면실적주가×10이상가는게 현실이고바램이기도합니다건기식회사는 이정도 주가수익비율도감사하다는분들도 있는데,단순건기식회사였으면 아무리실적이좋아도이회사에 투자하지않았을겁니다모든주식투자자는 꿈을먹고,꿈을꾸는게인지상정인데혹시 회사관계자나,사정을 잘아시는 대주주분들이이게시판을 보신다면,현재의위치와 가까운미래에 대해코멘트해주셨으면해서 글올렸습니다제글에 마음상한분들계시면그냥 지나쳐주시면 감사하겠습니다******"
16,[제목 : [제이비케이랩] 회사관계자분들에게 묻는걸 왜 여기에 씁니까? ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1253,2021-07-05,회사관계자도하루종일 여기만 본대요 ㅎ
17,[제목 : [제이비케이랩] 니가 사든 말든 관심 없다 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1254,2021-07-05,글 더럽게 쓰지마라
18,[제목 : [제이비케이랩] 꿈... 3년후... 커피한잔 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1258,2021-07-05,미친사람 같아요.. 무서움...
19,[제목 : [제이비케이랩] 평생을늠.. . 탈출 .... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1260,2021-07-06,대한민국에서그대가제일 재미있는 개그맨.인정 ^
20,"[제목 : [제이비케이랩] 우보천리,탑다운 ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1261,2021-07-06,이 싯점에 우보천리님과탑다운님의 한마디가르침이애타게 기다려지는건저만의 바램일까요?
21,[제목 : [제이비케이랩] 평생을늠.. . 탈출 .... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1262,2021-07-06,세종대왕님이랑 빌게이츠가 잘못했다니까요.. 어디 초딩만도 못한 것들도 인터넷한답시고 저러고 있으니 ㅉㅉ
22,"[코멘트 : [제이비케이랩] 팔아야지 사지?
안그래? ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1265,2021-07-07,팔아야지 사지?안그래?
23,[제목 : [제이비케이랩] 비온 뒤...  관계자 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1266,2021-07-07,살면서 이런또라이는 안만나야싸게팔아서 그리억울하냐
24,[제목 : [제이비케이랩] 니가 좀 팔아 내가 사께 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1267,2021-07-07,응??
25,[제목 : [제이비케이랩] 비온 뒤...  관계자 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1268,2021-07-07,요즘도 약초 캐는 약방늠도 있나?니는 참 오래 살겄다전국 각지의 약초캐는 약방늠들한테 욕 먹어서 ㅎ
26,[제목 : [제이비케이랩] 디돌아바야.. . 시즌5... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1270,2021-07-08,세상살면서 이런쓰레기 안만나는것도 복이여또라이중에 상또라이여
27,[제목 : [제이비케이랩] 디돌아바야.. . 시즌5... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1271,2021-07-08,우리집 둘째 아들 ㅋㅋㅋ
28,[제목 : [제이비케이랩] 디돌아바야.. . 시즌5... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1272,2021-07-08,이사람 뭐하는 사람이죠? 정줄 놓은 사람인가.이상한 글 도배하는것 같은데 사이트에 신고 못하나요?
29,[제목 : [제이비케이랩] 38은 엉뚱한 글 삭제하지말고 아래 정신병자 글 좀 정리해라. ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1273,2021-07-08,매일같이 여기저기 옮겨다니면서 정신병자들 글 써 놓은듯 횡설수설해 놓은거 정리나 좀 해라. 정말 짜증난다.
30,[제목 : [제이비케이랩] 대세인 공정성을 생각하며 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1274,2021-07-08,여야할거 없이 요즘 대세인 공정성과 기회의균등성을 전제로 생각해 보면밑에분의 글이 정신병자라고 지탄받을 건 전혀아닙니다이분도 주가상승의 절실함을 개성있게 표현한겁니다.되려 이분 글에 과민반응을 나타내는 분들이 내공이 얕아보입니다^^저는 4년차 찐주주 입니다회사의 무게감이 4년전보다엄청나게 커보이고 대표의 능력이 이계통 업계에서 대단히 출중합니다투자하신 모든 분이 승자가 되시길!!!!
31,[제목 : [제이비케이랩] 대세인 공정성을 생각하며 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1275,2021-07-08,공정성이요?선택적 공정성?요즘 정치권에자격 없는 사람들이 너무 많아서요..잘못 적용하신듯요?
32,[제목 : [제이비케이랩] 대세인 공정성을 생각하며 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1277,2021-07-08,이 글도 미테 글도 명피리구멍...조으면 서야제... 
33,[제목 : [제이비케이랩] 대세인 공정성을 생각하며 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1279,2021-07-08,"개뿔 공정은 무슨 공정,오늘만 해도 비리 의심건이 여러개 나오는구만공정을 논하는 정치권 대권 노리는 양반들후보 자격 Yu J i 하기 힘들겠던데 ㅋ"
34,[제목 : [제이비케이랩] 세월이 흘러 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1280,2021-07-09,악플도 공정인 세상이 왔습죠 ㅠ
35,[제목 : [제이비케이랩] ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1281,2021-07-09,재치있으셔...ㅎ
36,[제목 : [제이비케이랩] 오늘은 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1285,2021-07-12,2만원 넘을줄 알았는데사무실 담합? 으로 매도가가 변화지를 않았쓰요내일은 뚫고 전고점으로 고고씽 ㅎ
37,[제목 : [제이비케이랩] 오늘은 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1286,2021-07-12,실질적으로는 21000원밑으로는못산다고하던데요
38,[제목 : [제이비케이랩] 실적발표 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1287,2021-07-13,2 분기 실적 발표할때가 된것 같은데혹시 아시는분?
39,[제목 : [제이비케이랩] 실적발표 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1288,2021-07-13,나도궁금타^^^셀메드가맹회원이확늘었다던데...
40,[제목 : [제이비케이랩] 실적발표 기사 나왔네요^^ ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1289,2021-07-13,실적 발표^^  굿!
41,[제목 : [제이비케이랩] 실적발표 기사 나왔네요^^ ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1290,2021-07-14,"상반기)매출 116 억,전년대비  98% 영업익 50 억, 전년대비  225 % 상승"
42,[제목 : [제이비케이랩] 사고싶었는데 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1291,2021-07-14,사달라고 영업하는사람들한테그렇게부탁했었는데몇백주밖에 못담았고이제 매물잠김으로날아가는주가만 쳐다봐야할듯안타깝다ㅠㅠ
43,[제목 : [제이비케이랩] 실적발표 기사 나왔네요^^ ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1292,2021-07-14,상반기에만작년 매출과 영업익을 달성 했네요짝짝짝^^^액방을눔들의 승리 ㅎㅎㅎㅎㅎㅎㅎㅎㅎ
44,[제목 : [제이비케이랩] 사고싶었는데 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1293,2021-07-14,특별히 사무실 실장한테 부탁해 놓았는데오늘 아침 문자 왔슴다.부탁하신 금액에는 물량 아예 없고23000 원 정도에 몇백주 가능할것 같다구요
45,[코멘트 : [제이비케이랩] 실적이 장난이 아니네요~올해 주총에서 장 대표님 하 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1294,2021-07-14,실적이 장난이 아니네요~올해 주총에서 장 대표님 하신말이 맞는것 같네요~이거 더 매수했어야 되는데...
46,[제목 : [제이비케이랩] 98%면.. ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1295,2021-07-14,98%면 줄어들은거에요? 아니면 두배 가까이 늘었다는 건가?
47,[제목 : [제이비케이랩] 사고싶었는데 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1296,2021-07-14,25000원밑으로는 없대요ㅠ다 거둬들였대요
48,"[제목 : [제이비케이랩]
 98%면.. ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1297,2021-07-14,상황 파악이 이젠 되신거죠?
49,[제목 : [제이비케이랩] 급질문드립니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1298,2021-07-14,"25000원에 1600주있다는데,매수하는게정답이겠지요??"
50,[제목 : [제이비케이랩] 급질문드립니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1300,2021-07-14,아리까리한 가격이네요.주식수도 그렇구요별들에게 한번 물어 보셔야할듯하외다.
51,[코멘트 : [제이비케이랩] 잘 판단해서 매수 하세요 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1302,2021-07-14,잘 판단해서 매수 하세요
52,"[제목 : [제이비케이랩]
 실적발표... 여이도매아리... ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1303,2021-07-14,약빵평생을눔들아조타믄사야마따 공정써엉을앞세워구라파모타가튼우량주식처럼제이비도사야마따
53,[제목 : [제이비케이랩] 실적발표... 여이도매아리... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1304,2021-07-14,살면서 이런쓰레기안만나는것도복이여!!또라이중에 상또라이여!!
54,[제목 : [제이비케이랩] 실적발표... 여이도매아리... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1306,2021-07-14,무슨개소리인지이해가안됨세상살면서이런인간안만나는것도복이여또라이중에상또라이여
55,"[제목 : [제이비케이랩]
 실적발표... 여이도매아리... ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1307,2021-07-14,사야마따 ㅋ사야마따 ㅎ
56,[제목 : [제이비케이랩] 실적발표... 여이도매아리... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1308,2021-07-14,이제 더이상 살 현금이 없슴다.12천원부터 20천원까지 보너스 비상금 다 털어서조금씩 조금씩 사 모은게 거의 15 천주 조금 안된답니다.이 정도면 성공 투자인데 ㅠ이젠 매수는 끝 ㅠ불구경만 바라볼뿐 ㅠ나도 약초캐는 약방눔임다 ㅋ
57,[제목 : [제이비케이랩] 평생을놈 저 사람 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1309,2021-07-14,평생을놈이라는 저 사람제이비케이랩 뿐 아니라 여타 종목들 게시판에도 똑같은 글 남기고 다니는군요당최 뭐라고 써갈기는 지도 모르겠고 조금 아픈 분 같아보입니다구글에 '와해된 언어'라고 검색하면 아마 나올텐데 조현병 환자의 초기 증상입니다 심각한 수준은 아니지만 의심은 가는 사람이네요 무시합시다
58,[제목 : [제이비케이랩] 실적반영은 끝나.... 오버슈팅할지... ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1312,2021-07-15,인간쓰레기필명바꿔가면서또나왔네ㅋㅋ또라이중에상또라이여살면서 이런인간 안만나는것도큰복이여
59,[제목 : [제이비케이랩] 진짜 똘아이 맞아요 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1313,2021-07-15,인간쓰레기같아요.
60,[제목 : [제이비케이랩] 진짜 똘아이 맞아요 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1314,2021-07-15,똘아이라뇨 심하셨네그렇리가요?좋다는 판단이 서면 사라는건데돈 없는 우리들이 문제인거죠 ㅎ아님 이미 사놓아서 현금 고갈...이게 문제인거죠...너그럽게 이해하면 별 문제 없죠.
61,[제목 : [제이비케이랩] 신고가 행진 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1315,2021-07-15,"어여들모아모아저  쪽은 25,000원 거래 완료된듯"
62,"[제목 : [제이비케이랩]
 신고가 행진 ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1316,2021-07-15,이미 스타트.담주가 기다려진다요 
63,[제목 : [제이비케이랩] 처음 본 숫자 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1317,2021-07-16,23000...공식적으로 처음 본 금액
64,[제목 : [제이비케이랩] 전인미답 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1318,2021-07-16,지금까지 아무도 손을 대거나발을 디딘일이 없는길로 가려합니다.
65,[제목 : [제이비케이랩] 처음 본 숫자 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1319,2021-07-16,오늘도 닭 쫓던 개가되어지붕만 처다 봅니다요.
66,"[제목 : [제이비케이랩]
 처음 본 숫자 ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1320,2021-07-16,본격적인 썸머랠리의 시작인듯^^^여기도 무척 덥네용 ...
67,[제목 : [제이비케이랩] 전인미답 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1321,2021-07-16,대권 출사표 같으십니당 ㅋY
68,"[제목 : [제이비케이랩]
 전고점 25000원에 물려버렸구료... ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1324,2021-07-16,"이젠 속이 타서담배 태우실날 없을겁니다.이젠 이 상승세 쉽게 꺽이지 않습니다.추매에 관한 대답은이게 좋다고 생각하면 ''지금도 늦지 않았으니 사는게 마따"" 로 대신합니다 ㅎ"
69,[제목 : [제이비케이랩] 이해불가 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1325,2021-07-16,3364 이해불가매수호가 18000원 4만주ㅋㅋㅋㅋㅋㅋㅋㅋ젊을때 이렇게열심히공부했으면스카이 갔을텐데ㅋㅋㅋㅋㅋㅋ
70,[제목 : [제이비케이랩] 이해불가 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1326,2021-07-16,말도 안되는 매수 매도량이어제오늘 문제도 아니고마치 조폭출신 악덕 중고 자동차 매매 센터 사람들 같다고 생각하면맘이 좀 풀리실 거외다.지난 일주일 내내 거래 없다가 어제 2300주 거래가 터질 정도로매물 품귀 현상이 벌어지고 있슴다
71,[제목 : [제이비케이랩] 이해불가 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1327,2021-07-16,1082ㅋㅋㅋ같은편 또나왔네요18000원에 3만주매수ㅋㅋㅋㅋㅋ같이 스카이갈수있었는데ㅋ
72,[제목 : [제이비케이랩] 이해불가 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1328,2021-07-16,"이곳 동해안에서는제이비가 23000 원,매도가 25000 부터  28000 까지 있던디유 ... 707"
73,[제목 : [제이비케이랩] 못삼 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1329,2021-07-16,"21,000원에깔아놨는데안 걸림문의도 없음"
74,[코멘트 : [제이비케이랩] 지금 그 가격은 안될거예요25000원 거래된다고 들엇 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1330,2021-07-16,지금 그 가격은 안될거예요25000원 거래된다고 들엇던거 같어요
75,"[제목 : [제이비케이랩]
 못삼 ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1331,2021-07-16,매수를 매도로 바꿔 넣으시면 매매가 될 겁니다..원하는 물량 다 소진됩니다.
76,[제목 : [제이비케이랩] 지금 그 가격은 안될거예요25000원 거래된다고 들엇 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1332,2021-07-16,25000 에도 소량만  매수 가능하다네요빨리 전화 돌려 보세요
77,[제목 : [제이비케이랩] 제이비케이랩의 가치(파이프라인의 중요성) ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1334,2021-07-17,"*신라젠~파이프라인 1개2017년말 시가총액 10조원을 넘기며 코스닥 시가총액2위까지 올랐던코스닥 대장주중의 하나암세포만 선택적으로 파괴하는 신약 펙사벡의 개발로 각광받았으며2019년 미국임상중단 권고를 받으며 하락,2020년5월 경영진의 횡령및배임혐의까지 겹쳐 14개월째 거래정지상태로 유명무실한 회사가 되어버림*신풍제약 2020년 매출액 2천억,영업이익 78억....말라리아 치료제인 피라맥스가 코로나19치료제로 알려지면서한때 시가총액 10조이상 갔던 바이오주의 대장주로 알려졌으며,피라맥스의국내임상2상 시험결과 주평가지표에서 통계적 유의성을 확보하지못하면서현재 시가총액 3조5천억.*박셀바이오~파이프라인 2개2020년 매출액 0,영업이익 42.5억 적자2020년 9월 기술특례상장된 항암면역치료제를 연구.개발하는 바이오텍회사올초 시가총액 3조이상갔던 바이오주현재 시가총액 1조2천3백억*제이비케이랩~파이프라인 12개2020년 매출액 132억,영업이익 33억2021년 상반기 매출액 116억,영업이익 50억제이비케이랩의 자회사인 온코파마텍(전 제이씨파마)이6월초 라스베가스 통증학회에서 혁신신약으로 개발하고있는비마약성 진통제가 화이자의 리리카보다 5배 효과좋은것으로 나옴.문제는 독성,즉 안정성인데 독성시험에서 심장독성,유전자독성 최종적으로위궤양독성 테스트에서 전혀 위손상을 유발하지않는것으로 확인됨.이 신약성분은 마약과 버금가는 효과을 발휘하면서 기존 진통제의 가장큰문제점인 위장장애가 전혀없는 전무후무한 약으로 기록될것임. 빅파마와 기술수출시 (여러분들의 상상에 맡김)......지난 15년간의 연구결과로 기술이전단계의 12가지 천연물 혁신신약플랫폼 완성이 가시화되고있음(경영진은 파이프라인 1개당 1조이상 가치가있다고 하심)매출도 폭발적으로 증가세를 보여 가치와 실적에서 훌륭한 밸류를 갖춤.**지금상상하는것과 2~5년후는 완전히 다를것이다.미래의 유망섹터중 바이오주의 원탑이 될것이라 믿어의심치않는다. 경영진과의 동업자정신으로 얼마나 버틸수 있는지가관건일 뿐이다.)"
78,[제목 : [제이비케이랩] 제이비케이랩의 가치(파이프라인의 중요성) ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1335,2021-07-18,**2~5년 후**가 CEO의 생각이라면최소장외에서 10만까지 보내고IPO한다는 걸까^^
79,[제목 : [제이비케이랩] 훌륭한 정리감사합니다(내용무) ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1336,2021-07-18,
80,[코멘트 : [제이비케이랩] 별이 될 시간이 그리 오래 걸릴것 같지는 않을것 같아 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1337,2021-07-18,별이 될 시간이 그리 오래 걸릴것 같지는 않을것 같아요째깍째깍 시간표대로 진행되는것 같습니다
81,[제목 : [제이비케이랩] 제이비케이랩의 가치(파이프라인의 중요성) ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1338,2021-07-18,시초가플마 26 만 봅니다
82,[제목 : [제이비케이랩] 제이비케이랩의 가치(파이프라인의 중요성) ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1339,2021-07-18,요즘 잠이 안와서 걱정입니다코인 리플 150 원에 사서2000 원 언저리에서팔고 나온 경험이 있기에...
83,"[코멘트 : [제이비케이랩] 여기 광신도들 너무 많군요.  
재무제표 조회도 안되 ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1340,2021-07-18,여기 광신도들 너무 많군요.  재무제표 조회도 안되는 회사는 너무 위험합니다.
84,[제목 : [제이비케이랩] 설레발 대신 감사하는 마음 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1342,2021-07-18,3년후 2 배가 아니고내년에 2 배 달성 예정...
85,"[코멘트 : [제이비케이랩] 음..아군인지 적군인지 애매한 의견이시네여~ 
제가 ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1343,2021-07-18,음..아군인지 적군인지 애매한 의견이시네여~ 제가 듣기엔 건기식업체 제이비는 지금고평가 상태라는 말로 들립니다. 건기식업종에 제이비를 자리매김 하신다면 지금 당장 파셔야합니다. 퍼 20은 당근 너무 높죠
86,[제목 : [제이비케이랩] 설레발 대신 감사하는 마음 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1344,2021-07-18,주주 봉균C가 누구죠?대표이름도 모르는ㅋ
87,[제목 : [제이비케이랩] 여기 광신도들 너무 많군요.  재무제표 조회도 안되 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1345,2021-07-19,나가요^^^
88,[제목 : [제이비케이랩] 응답하라 TOPDOWN ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1346,2021-07-19,이제는 탑다운님이 한말씀 하실 차례인듯합니다
89,[제목 : [제이비케이랩] 설레발 대신 감사하는 마음 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1347,2021-07-19,3 년이 아니고 3 개월후 /////
90,[제목 : [제이비케이랩] 3년후 아니고 3개월후 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1348,2021-07-19,5만원은 3개월후고 3년후는 50만원 입니다.
91,[제목 : [제이비케이랩] 응답하라 TOPDOWN ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1349,2021-07-19,TOPDOWN님 응답해주새요
92,[제목 : [제이비케이랩] 응답하라 TOPDOWN ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1350,2021-07-19,여기에 쥴리가 왜? ㅋㅋㅋ
93,[제목 : [제이비케이랩] ****기준 24500원 돌파 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1351,2021-07-20,전고점 돌파....이제 계속 상승합니다... 벨트 단디 메세요...
94,[제목 : [제이비케이랩] 매물 호가 역전 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1354,2021-07-20,치열한 물량 전쟁중이랍니다.
95,[제목 : [제이비케이랩] 매물 호가 역전 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1355,2021-07-20,이유대지말구디립따사야마따범내리와서 잡아맥켜도디립따사야마따약초캐는 약빵을눔덜이번에돈마이번거가튼데그래도더디립따사야마따그래야평생갑눔된다더사야마따
96,[제목 : [제이비케이랩] 인생역전 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1356,2021-07-20,그런데 깔아놓으면 계속 위로 도망댕김이건확실히 인생역전기횐데내일도 깔아놓고 사야지
97,[제목 : [제이비케이랩] 인생역전 ],https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1357,2021-07-20,내 마음에 주단을 깔고?내일은 무조건 기본 1000 원 오를 예정임
98,"[제목 : [제이비케이랩] 희망,회복,약속 ]",https://www.38.co.kr/html/forum/board/?o=v&code=238930&no=1359,2021-07-21,의 무지개...십만 제이비를 꿈꾸는 주주님들오늘도 화이팅!!!!!!!
