,titles,links,dates,contents
11,[코멘트 : [빗썸코리아] 연락처 알려 드리면 연락 드리겠습니다. ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=31,2021-01-06,연락처 알려 주시면 연락 드리겠습니다.
12,[코멘트 : [빗썸코리아] 제가 판매 하는겁니당~ ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=32,2021-01-06,제가 판매 하는겁니당~
13,[코멘트 : [빗썸코리아] 연락주세요. ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=35,2021-01-07,연락주세요.카카ㅇㅌ IDwhitetale
14,[제목 : [빗썸코리아] 구매가능 ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=39,2021-01-11,옆동네평균가29
15,[코멘트 : [빗썸코리아] 구매원하나요?ㅎㅎ ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=40,2021-01-11,구매원하나요?ㅎㅎ
16,[코멘트 : [빗썸코리아] 연락주세요. ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=43,2021-01-12,카 톡 아 이 디 whitetale 연락주세요.
17,"[제목 : [빗썸코리아] 빗썸, 참여지수 폭등하며 ‘왕좌’ 등극... 2020년 11월 가상화폐거래소 브랜드평판 1위 ]",https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=44,2021-01-18,"빗썸이 지난 10월 보다 총 브랜드평판지수의 상승률을 크게 보이며, 가상화폐거래소 브랜드평판에서 선두에 올라섰다.한국기업평판연구소(소장 구창환)는 16일 “가상화폐거래소 브랜드 30개에 대해 2020년 10월 15일부터 2020년 11월 15일까지의 가상화폐거래소 브랜드 빅데이터 37,115,516개를 분석하여 소비자들의 브랜드 습관과 평판을 분석한 결과, 빗썸이 1위를 차지했다”고 밝혔다.구창환 한국기업평판연구소장은 “브랜드에 대한 평판은 브랜드에 대한 소비자들의 활동 빅데이터를 참여가치, 소통가치, 소셜가치, 시장가치, 재무가치로 나누게 된다”고 설명했다. 이어 “가상화폐거래소 브랜드평판지수는 참여지수와 미디어지수, 소통지수, 커뮤니티지수로 분석하였다”며, “지난 10월 가상화폐거래소 브랜드 빅데이터 31,282,903개와 비교하면 18.64% 증가했다”고 평판했다.​1위, 빗썸 가상화폐거래소 브랜드는 참여지수 10,695,229 미디어지수 459,089 소통지수 385,768 커뮤니티지수 663,091이 되면서 브랜드평판지수 12,203,177로 분석되었다. 지난 10월 브랜드평판지수 6,791,243과 비교하면 79.69% 상승했다.구 소장은 “빗썸 브랜드는 참여지수, 소통지수, 커뮤니티지수에서 전체 1위를 차지했다”며, 이어 “다만, 미디어지수는 2위 업비트 보다 낮은 점수를 보였다”고 설명했다.이어 구 소장은 “빗썸 브랜드(bithumb)는 대한민국의 가상화폐 거래소 1세대로 2014년 '엑스코인'이라는 이름으로 암호화폐 거래 서비스를 시작하였고, 2015년 현재의 명칭인 '빗썸'으로 변경했다. 암호화폐 거래소 최초로 오프라인 고객센터를 운영하고 있다”라고 설명했다.빗썸이 아동학대 예방 캠페인에 동참하며, 취약계층 아동 등 소외 이웃을 대상으로 지속적으로 사회공헌활동을 진행하고 있다. 이어 SNS영상 기부플랫폼 셀러비코리아가 주관하는 ‘아동학대 예방 캠페인’에 참여한다. 이 캠페인은 지난 2000년 여성세계정상기금(WWSF)이 제정한 '세계 아동학대 예방의 날(11월 19일)'을 기념해 매년 열리며, 빗썸은 캠페인 게시물 '좋아요' 1개 당 소정의 기부금을 적립하고, 적립된 기부금은 위스타트 재단에 전달된다. 특히 기부금은 학대를 통해 고통받는 아동들을 돌보기 위해 쓰일 예정으로, 빗썸은 캠페인 참여자 전원에게 지급하는 스타벅스 기프티콘도 후원한다.더불어 내년 시행되는 가상자산 거래 소득 과세에 대비해 자동 신고 납세 시스템을 구축한다. 이어 빗썸과 빗썸커스터디 운영사 볼트러스트는 우리펀드서비스와 ‘가상자산 자동신고 납세 솔루션(Auto-ITR Solution)’ 공동 개발 및 운영에 대한 업무협약(MOU)을 체결했다. 특히 가상자산 자동신고 납세 솔루션은 고객의 거래 데이터를 기반으로 납세액을 자동 산출한다. 이 솔루션을 이용하면 빗썸과 빗썸커스터디 고객은 과세 증빙자료를 직접 준비하는 불편을 덜고, 누락 및 과대 계산 등 오류도 최소화할 수 있으며, 빗썸은 내년 상반기 중 시스템 구축을 완료할 예정이다.또한 BNB-BEP20，DEGO-BEP20등 프리미엄 Binance Smart Chain토큰을 빗썸 글로벌에 상장됨에 따라 빗썸 글로벌은 Binance Smart Chain(이하 BSC)과 생태계 프로그램을 지원하는 첫 번째 거래소로 전세계 유저들이 빗썸 글로벌에서 서로 다른 DeFi 생태를 경험할 수 있도록 할 예정이다. 이어 빗썸 글로벌은 설립 후 1년 넘게 DeFi 업계의 발전을 다방면으로 지원하여 최초상장으로 다양한 DeFi 프로젝트를 상장시키고 다중채널, 다지역, 대규모 프로젝트로 미디어 프리젠테이션과 커뮤니티 운영 서비스를 다양하게 진행하고 있다.덧붙여 올 1월부터 9월까지 1493억원의 매출을 올리며 지난해 1년 전체 매출 1446억원을 넘어서는 호실적을 기록했다. 특히 최근 비트코인 상승장이 확연해지면서 올해 빗썸의 전체 매출은 전년대비 큰 폭으로 뛸 것이라는 관측도 본격화되고 있다. 이어 3·4분기 빗썸 거래소 운영사 빗썸코리아의 매출은 1493억원, 당기순이익은 873억원으로 나타났으며, 지난해 전체 빗썸코리아의 당기순이익이 372억원이었던 것을 감안하면 큰 폭의 실적 개선이 이뤄진 셈이다. 또 올 3분기까지의 빗썸 당기순이익은 2017년, 2018년, 2019년 공시한 빗썸의 연단위 당기순이익 보다도 많다.한편, 한국기업평판연구소가 분석한 2020년 11월 가상화폐거래소 브랜드평판 2위부터 10위까지 순위는 업비트, 코인원, 포블게이트, 코인빗, 고팍스, 코빗, 캐셔레스트, 지닥, 업사이드 순으로 나타났다."
18,[제목 : [빗썸코리아] 비트코인 상승 덕...빗썸 3분기만에 작년 실적 넘었다 ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=45,2021-01-18,"올 3분기 누적매출 1493억, 당기순익 873억 기록코인마켓캡 기준 빗썸 일거래량도 올초보다 2배 ↑18일 비트코인 2천만원 돌파...""중장기 상승가치 높아""[파이낸셜뉴스] 가상자산 거래소 빗썸이 올 1월부터 9월까지 1493억원의 매출을 올리며 지난해 1년 전체 매출 1446억원을 넘어서는 호실적을 기록했다.올들어 가상자산 대장주 비트코인이 꾸준한 상승세를 보이면서 거래량이 늘어 실적이 개선되고 있는 것으로 풀이된다. 특히 최근 비트코인 상승장이 확연해지면서 올해 빗썸의 전체 매출은 전년대비 큰 폭으로 뛸 것이라는 관측도 본격화되고 있다.18일 전자공시시스템 다트에 따르면 3·4분기 빗썸 거래소 운영사 빗썸코리아의 매출은 1493억원, 당기순이익은 873억원으로 나타났다. 지난해 전체 빗썸코리아의 당기순이익이 372억원이었던 것을 감안하면 큰 폭의 실적 개선이 이뤄진 셈이다. 또 올 3분기까지의 빗썸 당기순이익은 2017년, 2018년, 2019년 공시한 빗썸의 연단위 당기순이익 보다도 더 높다.이번 공시는 빗썸코리아 지분의 10.28%를 보유한 비덴트의 분기보고서를 통해 확인됐다. 현재 비덴트는 빗썸코리아를 비롯해 빗썸코리아의 대주주인 빗썸홀딩스 지분도 34.22%를 보유하고 있어 두 기업이 비덴트 공시자료에 관계기업으로 명시된 것이다.빗썸 측은 금년의 실적 개선분에 대해 ""주요 가상자산의 가격 상승과 빗썸 자체적으로 고객 서비스에 만전을 기한 것이 견조한 실적으로 이어졌다""고 평가했다. 실제 올해 전세계 가상자산 시장에 여러 호재가 잇따라 나오면서 거래소 신규 회원도 꾸준히 증가했고, 기존 회원들의 활성 거래량도 이전보다 늘어난 것으로 파악된다.가상자산 시황분석사이트 코인마켓캡에 따르면 18일 현재 빗썸의 일거래량은 4187억원으로 전세계 4위에 랭크돼 있다. 올해 1월 빗썸 일거래량이 2200억원 수준에 머물렀던 것과 비교해 2배 가까이 거래 규모가 늘어난 것이다.가상자산 거래량이 폭발적으로 증가한 배경엔 올 8월 초중순 비트코인이 주요 저항선으로 꼽히는 1만 2000달러(약 1326만원)를 깬 것을 시작으로 약 3개월간 이어지고 있는 비트코인 가격 상승세가 있는 것으로 풀이된다. 18일 현재 비트코인 가격은 1만 8000달러(약 2009만원)를 기록하며, 지난 2018년 1월 기록한 최고점 2만 3502달러(약 2598만원)를 향해 전진하고 있다.특히 이번 빗썸 공시엔 10월 이후의 매출이 집계되지 않았기 때문에 4·4분기 실적까지 모두 합산하면 2020년 전체 매출과 순익이 전년보다 큰 폭으로 개선될 가능성이 높다. 또 빗썸이 지난해부터 사용자로부터 받던 거래 수수료를 원화로 일괄 통일하면서 순익이 크게 개선됐다는 설명이다.한편, 국내 가상자산 거래소 기준으로 이날 오후 비트코인 가격은 2천만원을 돌파했다. 국내 가상자산 거래소 비트코인 최초 2천만원 돌파 시점은 2017년 12월 8일, 마지막 2천만원 이탈 시점은 2018년 1월 14일이다.빗썸 관계자는 ""현재 비트코인 상승세는 2017년말 가상자산 시장 전반에 불던 광풍과는 다른 측면이 있다""며 ""비트코인이 안전자산으로 인정받고 글로벌 대기업과 기관투자자들의 진입이 확대되면서 중장기적으로 가치가 상승할 가능성이 높을 것으로 예상한다""고 말했다."
19,"[코멘트 : [빗썸코리아]
 가즈아!! ]",https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=46,2021-01-18,가즈아!!
20,[제목 : [빗썸코리아] 넥슨 김정주는 왜 '빗썸' 주인이 되려하나 ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=48,2021-01-18," IT 업계 속 '카더라'의 정체성 찾기. '이진욱의 렛IT고'는 항간에 떠도는, 궁금한 채로 남겨진, 확실치 않은 것들을 쉽게 풀어 이야기합니다. '카더라'에 한 걸음 다가가 사실에 최대한 가까이 접근하는 게 목표입니다. IT 분야 전반에 걸쳐 소비재와 인물 등을 주로 다루지만, 때론 색다른 분야도 전합니다.[세번째 가상자산거래소 인수 추진에 업계 관심…게임사업 연계보다 가상자산 업계 장악 ]넥슨 창업자인 김정주 NXC 대표가 가상자산(암호화폐) 거래소 빗썸 인수를 추진하다는 소식에 업계가 떠들썩하다. 엔씨소프트가 빗썸 인수에 가세했다는 소문까지 나돌면서 게임산업과 가상자산 간 시너지에 대한 관심도 높아지는 분위기다. 김 대표의 빗썸 인수설이 계속되는 진짜 이유는 뭘까.게임·가상자산 시너지?…국내서 블록체인 게임 사업화 어려워18일 관련업계에 따르면 넥슨 지주사 NXC는 빗썸 지분 약 65%를 5000억원에 인수하는 방안을 추진 중인 것으로 알려졌다. 이달 초 빗썸 측과 관련 양해각서를 체결했다는 말도 나온다. 김 대표가 그간 가상자산에 관심을 가져왔다는 점도 인수설의 한 배경이 됐다. 엔씨소프트는 인수설을 강하게 부인했으나 NXC는 긍정도, 부정도 않고 있다.김 대표는 이미 가상자산 거래소 두 곳을 인수했다. 지난 2017년 9월 국내 가상자산 거래소 코빗(지분 65.19%, 913억원)과 2018년 10월 유럽 암호화폐 거래소 비트스탬프(지분 80% 4억달러)를 품었다. 2018년 말에는 미국의 가상자산 중개회사 '타고미'에 투자했다. 지난해엔 자체 금융거래 플랫폼 업체 '아퀴스'도 설립했다.일각에선 김 대표의 빗썸 인수 배경을 게임과 금융의 결합에서 찾는다. 위메이드, 엠게임 등 일부 게임사들이 가상자산과 게임 연계 사업을 추진하는 것처럼 블록체인 게임을 염두에 둔 게 아니냐는 것이다. 하지만 국내에선 블록체인 게임 규제 체계가 정립되지 않아 당장 서비스가 여의치 않다.18세 이용가 게임은 게임물관리위원회(게임위) 심의 절차가 필수다. 그런데 게임위는 NFT(대체 불가능한 토큰) 요소의 블록체인 게임이 사행성을 조장할 수 있다며 등급 분류에 부정적이다. 게임위는 2018년 플레로게임즈 '유나의 옷장', 2019년 노드브릭 '인피니스타'의 등급분류를 거부했다. 위메이드트리의 '버드토네이도'가 전세계 149개국에 출시됐지만 한국에선 출시되지 않았다.'코빗에 빗썸까지' 독보적 입지 노려…특금법 시행 빗썸 염두넥슨도 코빗, 비트스탬프를 인수한 후 가상자산과 게임을 연계하는 어떤 움직임도 보이지 않았다. 이정헌 넥슨 대표는 '넥슨개발자컨퍼런스(NDC 2018)'에서 ""가상화폐와 게임사업을 연계할 계획이 전혀 없다""라고 했다. 이런 이유로 김 대표가 가상자산 업계 장악을 위해 빗썸에 관심을 갖고 있는 게 아니냐는 의견에 힘이 실린다.빗썸은 업비트와 국내 양대 가상자산 거래소다. NXC는 코빗에 이어 빗썸까지 품으면 국내에서 독보적인 입지를 구축한다. 시황도 좋다. 최근 비트코인이 4000만원을 돌파하는 등 폭등장에 거래소는 성수기를 맞았다. 빗썸의 지난해 3분기 누적 매출은 이미 지난해 연매출을 넘어섰다. 거래량 폭증으로 주요 수익원인 수수료가 늘어난 덕이다.오는 3월 시행되는 '특정 금융거래정보의 보고 및 이용 등에 관한 법률(특금법)'이 김 대표의 구미를 당겼을 것이란 시각도 작지 않다. 특금법은 가상자산 사업자(VASP)의 ‘실명계좌’를 통한 금융거래를 의무화하는 법이다. 현재 은행 실명계좌를 받은 빗썸, 업비트, 코인원, 코빗 등 네 곳 외엔 합법적으로 사업을 할 수 없다.사업자 요건이 까다로워지면 빗썸과 코빗 등 기존 사업자들의 경쟁력이 더 높아지고 안정적으로 사업을 할 수 있다. 김 대표가 빗썸, 코빗을 앞세워 시장을 선점할 여건이 마련된다는 얘기다."
21,[코멘트 : [빗썸코리아] 회사 주가 가즈아! ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=49,2021-01-18,회사 주가 가즈아!
22,"[제목 : [빗썸코리아] 조 단위 매출 향하는 빗썸, 매각 늦추나 ]",https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=50,2021-01-20,"수수료율 높은 빗썸, 실적 향상 폭도 클 것으로 보여"
23,[제목 : [빗썸코리아] 암호화폐 눈독 들이는 넥슨 김정주…'빗썸'도 품나 ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=51,2021-01-26,"국내 암호화폐(가상화폐) 거래 시장을 양분하고 있는 '빗썸'(법인명 빗썸코리아)의 새 주인으로 넥슨이 낙점될 가능성이 높은 분위기다.암호화폐 열풍이 다시 확산하는 상황에서 넥슨이 빗썸에 눈독을 들이는 속내에도 눈길이 쏠린다.26일 관련 업계에 따르면 넥슨 지주사 NXC는 빗썸 매각 주관사인 삼정KPMG를 통해 회사 지분 약 65%를 5천억원에 인수하는 방안을 논의하고 있다.빗썸의 기업가치를 약 6천500억원으로 산정해 60%의 지분을 5천억원에 사들이는 방안이다.2014년 설립된 빗썸은 약 500만명의 회원을 보유한 국내 1위 암호화폐 거래소다.시장에서는 넥슨을 유력한 원매자로 꼽으며 수년 전부터 거론된 빗썸 매각이 이번에 성사될 것으로 기대하고 있다.앞서 중국계 암호화폐 거래소 후오비, 빗썸의 최대 주주인 비덴트, 국내 사모펀드 등도 빗썸 인수에 눈독을 들였으나, 막강한 자금력을 보유한 넥슨이 인수전에 뛰어들면서 상황이 바뀌었다.업계 관계자는 ""김정주 NXC 대표가 평소 암호화폐 사업에 관심이 커 시장 상황을 모니터링하는 것으로 알려졌다""면서 ""이번에도 김 대표의 인수 의지가 강하게 작용한 것으로 보인다""고 말했다.김 대표는 수년 전부터 국내 1위 빗썸을 눈여겨본 것으로 알려졌다.2018년 BK성형외과의 김병건 회장이 빗썸 인수를 추진했을 당시 시장에서는 넥슨의 인수설이 흘러나오기도 했다.빗썸 경영진의 엑시트 의지도 이전보다 강해진 것으로 전해지며 매각에 탄력을 더하고 있다.빗썸 최대 주주인 이정훈 의장이 사기 혐의로 소송전에 휘말린데다, 비트코인 가격 급등과 거래량 급증 등으로 몸값 조율에도 탄력이 더해졌기 때문이다.지난해 국회 본회의를 통과한 '특정 금융 거래정보의 보고 및 이용 등에 관한 법률'(특금법)도 경영진의 매각 의지를 강하게 만드는 요인이다.특금법에 따르면 금융정보분석원(FIU) 허가를 받아야 영업을 할 수 있는데, 이 의장이 향후 처벌을 받는다면 허가를 못 받아 거래소 영업에 차질이 빚어질 수 있다.오는 3월 제도 변화를 앞두고 빗썸 측에서 하루빨리 매각을 진행해야 한다는 뜻이다.게임업계에서는 김 대표의 빗썸 인수 목적에 관심을 집중하고 있다.일각에선 넥슨이 위메이드, 엠게임 등 일부 게임사처럼 블록체인을 활용한 게임을 개발하려는 것이 아니냐는 관측이 나온다.블록체인 업계에선 특금법이 게임 내에서 획득한 NFT(대체불가능한토큰)를 가상자산의 범위에서 제외해놓은 만큼 그간 막혀 있던 국내 블록체인 게임 사업이 수월해질 것이란 기대감이 나오는 상황이다.하지만 이정헌 넥슨 대표는 2018년 4월 넥슨개발자컨퍼런스(NDC) 2018에서 ""가상화폐와 게임사업을 연계할 계획이 전혀 없다""는 의견을 밝힌 바 있다.넥슨이 게임 외 신성장 사업으로 암호화폐를 점찍고 관련 사업을 강화하기 위한 것이란 분석에도 힘이 실린다.게임사는 뛰어난 IT 기술 역량을 보유한 만큼 블록체인 사업을 빠른 속도로 확대할 수 있기 때문이다.넥슨이 빗썸을 인수한 뒤 암호화폐 거래소 간 합병을 추진할 것이란 시나리오도 나오는 이유다.김정주 NXC 대표는 2017년 9월 국내 최초 암호화폐 거래소 코빗 지분 65.19%를 913억원에 사들였다.2018년 10월에는 유럽 최대 암호화폐 거래소 비트스탬프 지분 80%를 4억달러(약 4천349억원)에 사들였고, 같은 해 말 미국 암호화폐 브로커리지업체 타고미에도 투자했다. 지난해 2월에는 암호화폐를 포함한 금융자산 투자·관리 플랫폼 개발 자회사 아퀴스(ARQUES)를 설립했다.NXC가 코빗에 이어 빗썸까지 품을 경우 국내 암호화폐 업계에서 독보적인 위치를 차지할 수 있다.지난해 1천만~1천500만원가량이던 비트코인이 최근 4천만원을 넘어서는 등 고공행진 하면서 거래소 수수료 규모도 폭증할 전망이다.업계 관계자는 ""암호화폐 시장이 최근 들어 급격히 성장한 만큼 빗썸의 지난해 4분기 실적도 상당히 개선됐을 것으로 추정된다""며 ""매각에 탄력이 더해진 상황""이라고 전했다.NXC 관계자는 ""공식적으로 확인 드릴 수 있는 사실이 없다""고 말했다."
24,[제목 : [빗썸코리아] 개인지분 ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=52,2021-02-03,대략적으로 개인지분 약5%정도 되나요?아시는분 알려주세요..미리 감사 인사 드립니다~~^.^
25,[코멘트 : [빗썸코리아] 다트에서 기타는 7.3퍼 정도 되는데 개인지분인지는 ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=53,2021-02-05,다트에서 기타는 7.3퍼 정도 되는데 개인지분인지는 확인이 어렵겠네요.
26,[코멘트 : [빗썸코리아] 저도 칭구덕에 이젠 큰 부자가 되고 있음니다.. 하도 ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=54,2021-02-05,저도 칭구덕에 이젠 큰 부자가 되고 있음니다.. 하도 좋은 곳 같아서. 이렇게 추천해 드림니다.. 믿고 가입하셔서 즐겨보세요..  www.WOKO99****별천지가 보일검니다.. 운영자님은 어떻게 돈을 버는지 궁금할 정도.. 급전이 필요하신 분 강력히 추천함니다..가입만 해도 돈을 드림니다. 밑져야 본전이라는 생각으로 가입해 보세요... 너무 너무 좋아요.. 부자가 될수있는 선택은 본인한테 있습니다.. 주저 하지 마세요... 100% 실제 경험자로서..한마디 더 하자면 전 아파트 마련 했음니다..  나 같은 백수한테도 이런 행운이 생기네요... 당신한테도 기회가 있음니다. 가입하셔셔 빨리 대박 나세요.... 참고로 여성회원들 엄청 많아요.『 3더블유. WOKO99 .콤  』『  3더블유. WOKO99 .콤  』
27,[제목 : [빗썸코리아] 배당 ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=55,2021-02-19,작년 순익 크게 늘었는대 배당 없을까요
28,[코멘트 : [빗썸코리아] 배당 당연히 해야하는거 아닌가?돈도 엄청 벌었을텐 ],https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=56,2021-02-23,배당 당연히 해야하고 하겠지..2018년도에 2017년 회계연도에 대한 주당 현금배당 7317원 했었는데..2019년은 크립토 겨울이라 그렇다치코..2021년도에 2020년 회계연도에 대한 주당 현금배당은...당연히 더 커질거라 생각함..
29,"[제목 : [빗썸코리아] ""쩐의 전쟁"" 해외자본도 뛰어든 빗썸 인수전...'2조' 빅딜 임박? ]",https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=57,2021-02-24,www.techm.kr/news/articleView.html?idxno=80779
30,"[제목 : [빗썸코리아] 기업가치 '2조' 빗썸, 최대주주 비덴트 연일 상승세…관련주도 관심 ]",https://www.38.co.kr/html/forum/board/?o=v&code=341650&no=58,2021-02-24,"최근 비트코인 가격 오름세에 국내 증시에서 관련주에 매수세가 몰리고 있다.23일 금융투자업계에 따르면 지난 22일 비트코인은 5만8330달러를 돌파하며 사상 최고가를 경신했다. 비트코인은 간밤 출렁이며 하락세를 보였지만 막판 하락분을 만회하며 기대감은 여전히 유효한 상황이라는 게 전문가들의 분석이다. 비트코인 관련주인 비덴트는 전일 가격제한폭(29.56%)까지 올라 상한가 거래됐다.비덴트는 국내 최대 가상화폐거래소 빗썸의 운영사인 빗썸코리아 직접 지분을 10.3% 보유하고 있다. 빗썸코리아의 지주사이자 최대주주인 빗썸홀딩스의 지분도 34.24% 보유해 현재 빗썸 지분구조상 단일 최대주주다.최근 투자은행(IB)업계에서는 가상화폐거래소 빗썸의 운영사 빗썸코리아와 지주사 빗썸홀딩스의 지분 매입 여부를 두고 국내 여러 기업이 경쟁할 것으로 예상하고 있다. 빗썸의 기업가치가 2조원 이상으로 평가되는 만큼, 기업들이 지분 확보에 적극적 행보를 보일 것으로 내다보고 있다.관련 지분 구조에 대한 투자자 관심도 높아지고 있다. 인바이오젠은 비덴트의 최대주주로 16.05%의 지분을 보유하고 있고, 버킷스튜디오는 인바이오젠의 최대주주로 21.31% 지분을 보유하고 있다.비덴트, 인바이오젠, 버킷스튜디오로 이어진 지분 구조 속에 3개사의 기업가치 상승이 기대되는 상황이다. 비덴트의 상한가 소식에 관계사인 인바이오젠과 버킷스튜디오 역시 전날 각각 11%, 9% 이상 상승하기도 했다.한편 비덴트는 빗썸에 대한 추가 지분 확보를 염두하고 있는 상황이다. 다만 내부적으로 지분 처리방안에 대해 지분 유지, 매각, 추가확보 등 다양한 가능성을 열어 두고 고민하는 입장인 것으로 알려졌다.또 빗썸홀딩스의 지분 인수전이 비덴트와 넥슨그룹을 비롯해 국내 여러 기업까지 참여하는 경쟁구도로 이어질 수 있다고 예측하고 있다. 해당 기업들이 지분 확보에 대해 결정된 바 없다는 입장을 밝히고는 있지만 넥슨 및 국내 기업들이 코인발행과 블록체인 시너지로 가상화폐 사업 진출에 대한 적극적 움직임이 나타나고 있기 때문이다.이 가운데 티사이언티픽이 보유한 빗썸코리아 지분 8.23%가 어느 기업으로 매각될지도 업계의 궁금증을 자아낸다.티사이언티픽은 2017년 3월 신규 사업 진출을 목적으로 빗썸코리아에 투자해 당시 8%가 넘는 주식을 취득했다. 같은 해 8월 티사이언티픽은 타법인 증권 취득 자금 조달을 위해 전환사채(CB)를 발행했고 빗썸코리아가 참여해 상호 투자 관계로 발전했다."
