,titles,links,dates,contents
13,[제목 : [비바리퍼블리카] 도대체 시가총액 추정이? ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=25,2020-12-02,현 주가 추정대비어마어마한 발행주식수 내 계산기로 계산이 안되네?
14,[제목 : [비바리퍼블리카] 언론이나 기관에서는 현재 3조 초반대로 보고있구요 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=26,2020-12-02,옆집은 시총5조 넘었네요여기 거래시세도 4조원초중반대구요발행주식이 많은듯한데매도시 우선매수청구권이 있어서실제 매수가 쉽지않습니다풀린매물도 10만주가 안되는걸로 알고있구요
15,[제목 : [비바리퍼블리카] 우선매수청구권이 뭔가요? ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=27,2020-12-03,문의드립니다
16,[제목 : [비바리퍼블리카] 주식 거래 계약이 있을시 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=28,2020-12-03,회사가 동일가격으로우선적으로 매수할수 있는 권리를 말합니다현재 시장에 풀린 매물중 업자가 판매하는7만원 이상의 고가매물이 아닌5만중반~6만초반의 개인 매물은회사 관계인(임원 등)이 팔고 있는 매물인데이 매물은 스탁옵션으로 우선매수청구권이 걸려있습니다현재 5만원 중반까지 나온 매물은회사에서 우선매수청구권을 사용하여모두 매입하고 있어 개인이 매수하기 힘든 상황입니다물론 옆동네 업자들이 파는 비싼 매물은 매입가능합니다
17,[코멘트 : [비바리퍼블리카] 매물없다그래요 다 ㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=29,2020-12-03,매물없다그래요 다 ㅋㅋ
18,[제목 : [비바리퍼블리카] 무상증자 공시떴네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=30,2020-12-03,12월28일배정기준일 및 배정일이네요1주당 1주 비율입니다100%무증이네요
19,[제목 : [비바리퍼블리카] 무상증자 공시떴네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=31,2020-12-04,혹시 어디서 확인 할수 있는지...알고 계시면 부탁 드려요
20,[제목 : [비바리퍼블리카] 비바리퍼블리카 홈페이지 공시에 있습니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=32,2020-12-04,
21,[코멘트 : [비바리퍼블리카] 이미 시총 초과네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=33,2020-12-07,이미 시총 초과네요
22,[제목 : [비바리퍼블리카] 매수단가는 정확히 말씀드리긴 어렵습니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=34,2020-12-09,물빵님은  3조원 초반대  시총가격으로  사셨다는 의미인가요?혹시 어디에서 거래하셨는지요?지금 5만원대는 없던데.. 궁금하여 문의드립니다.
23,[제목 : [비바리퍼블리카] 김물빵님  질문있습니다. ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=35,2020-12-09,"물빵님은  3조원 초반대  시총가격으로  사셨다는 의미인가요?혹시 어디에서 거래하셨는지요?지금 5만원대는 없던데.. 궁금하여 문의드립니다.그리고,  무증기준일이 12월28일인데,  그전에만 사면 무증받을수있는건지궁금합니다.아시는내용 답변 부탁드립니다."
24,[제목 : [비바리퍼블리카] 28일 거래시간 기준으로 보유하고 있으면 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=36,2020-12-09,1주당 1주 배정됩니다그리고 제가 매입한 가격은 어디에도 말한적 없습니다ㅎ
25,[제목 : [비바리퍼블리카] 무상증자 공시떴네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=38,2020-12-14,좋기는 한디1억3천만주좋기만할까?비상장인디PerPbr우짤거여
26,[제목 : [비바리퍼블리카] 김물빵님  질문있습니다. ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=39,2020-12-14,시가총액이 5조여감당 하시겠습니까?
27,[제목 : [비바리퍼블리카] 언론이나 기관에서는 현재 3조 초반대로 보고있구요 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=40,2020-12-14,카뱅이 40조여맘놓고 사여실적은 차이나지만
28,[제목 : [비바리퍼블리카] 금융업을 하려면 증자는 필수 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=41,2020-12-15,"카카오뱅크는 3억7500만주인데도또 증자한다고 투자받았음은행업 승인기준이 자본금200억 이상이어야 신청할수 있슴또한은행은 수신보다는 여신즉 대출을 많이해줘야 수익이 늘어남대출에 필요한 자금을 확보하는게은행성공의 관건임고로 앞으로도 자본금 증자는 계속될것임 카카오뱅크가 장외시세 약36조이고시장평가가 10조인데 상장시20조이상은 무조건 넘을거로 봄 장외주가도 주가인데 어느정도는 근접하지않을까???카뱅10조,카카오페이10조,카카오증권??그럼 비바리는 종합(페이,증권,은행)인데기본10조는 될거라보면 맘편히 홀딩 아마 카뱅이 경쟁상대로 비교대상이 될것임"
29,[제목 : [비바리퍼블리카] 5조돌파 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=42,2020-12-17,시가총액이 5조인데회사가 넘 주식남발아냐?카뱅도 40조이러다 쪽박찰라
30,[제목 : [비바리퍼블리카] 주식수가 어떻게 되나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=43,2021-01-19,151로 시작하는 주수는 무상증자 전이라 저기에 곱하기 2하면 되나요?
31,[제목 : [비바리퍼블리카] 주식수가 어떻게 되나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=44,2021-01-19,151 이 맞음
32,[제목 : [비바리퍼블리카] 카뱅 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=45,2021-01-24,11만 ㅡ 6만 폭망조심혀라
33,[제목 : [비바리퍼블리카] 무증100%했어요 초보분들조심 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=46,2021-01-27,38도 그렇고 ****도 그렇고..에라이 인간들아무증100%하고 무증전에 가격으로 그대로 올리는 심보는 뭐미아무리 돈이 좋다지만 게시판에 글한줄 올리는 인간이 없네난 또 뭔 오지랍인지.. 이해들하셔요
34,[제목 : [비바리퍼블리카] 쓰레기들이죠 현혹되면안됨니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=48,2021-02-13,
35,[제목 : [비바리퍼블리카] 시총이벌써10조~^^ 꽥 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=49,2021-02-13,버불 .카카오게임상장이생각나네이미장외에서 꼭지뛰워놓고 상장후폭락
36,[제목 : [비바리퍼블리카] 본좌는 올매도 지시했다 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=50,2021-02-17,혹우들에게 물량전가 하라
37,[제목 : [비바리퍼블리카] 얘  뭐라는 겨 !!!! ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=51,2021-02-19,너 나 잘해라
38,[제목 : [비바리퍼블리카] 니 할일이나 잘해 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=52,2021-02-19,
39,[제목 : [비바리퍼블리카] 1억5000만주~  헐 잘못들어가면 맴고생할켜 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=53,2021-02-21,
40,[제목 : [비바리퍼블리카] 어떤놈이 7만주 판겨 서서히 흥행뒤에손맛ㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=54,2021-02-21,
41,[제목 : [비바리퍼블리카] 주린이에서 주소년기오면 단타치고 좀 먹었다고 좋아하지 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=56,2021-03-08,맞어
42,[코멘트 : [비바리퍼블리카] 한국코러스 그분? ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=57,2021-03-18,한국코러스 그분?
43,[코멘트 : [비바리퍼블리카] 혹시 그럼 그 매수청구권있는 주식을 개인이 매수했다 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=58,2021-04-05,혹시 그럼 그 매수청구권있는 주식을 개인이 매수했다면그다음에 매도할때는 매수청구권이 풀려서 상관없는거지요>?
44,[제목 : [비바리퍼블리카] 유상증자 한다는데 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=59,2021-04-14,어떻게 되는건지 아시는분
45,[제목 : [비바리퍼블리카] 투자유치 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=60,2021-05-20,메릴린치 주관사로 3000억 수준의 투자유치가 진행중인듯
46,[제목 : [비바리퍼블리카] 시총이.. ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=61,2021-05-20,10조가 넘어..거품인지 아닌지는 모르것고 먹을게 없는 모험이네그랴
47,[제목 : [비바리퍼블리카] 유니콘기업 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=64,2021-07-27,"야놀자는 비전펀드 입질  오고, 비바도 올해 투자유치 성공했는데, 토스은행 잘 만들고나면, 상장 가려나?"
48,[제목 : [비바리퍼블리카] 토스뱅크 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=65,2021-08-12,드디어 토스뱅크 나오나요?
49,[제목 : [비바리퍼블리카] 액면가 200원에 8만이면 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=67,2021-08-27,카뱅은 액면 5천에 8만원 가격대인데단순 가격으로 만 환산하면 25배 2백만원 주식이네.. 헐
50,[제목 : [비바리퍼블리카] 크래프톤은 100원이 50만원 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=68,2021-08-27,뭐가 이상해?
51,[제목 : [비바리퍼블리카] 액면가 200원에 8만이면 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=69,2021-08-30,제발 공부좀 하고 기웃거립시다...ㅠ카뱅 시총 40조인데...비바 현 8만원기준 12정도 정도인데 ㅡㅡ
52,[제목 : [비바리퍼블리카] 액면가 200원에 8만이면 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=70,2021-08-30,카뱅이랑 토스랑 체급차이를 고려안하네 ㅋㅋㅋㅋㅋㅋㅋㅋ
53,[제목 : [비바리퍼블리카] 액면가 200원에 8만이면 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=71,2021-08-31,내가 체급 얘기했니?원글에 답변이지그리고 체급차이라니 ㅋㅋㅋㅋㅋ웃고감 ㅋㅋㅋㅋㅋㅋ
54,"[제목 : [비바리퍼블리카]
 에휴 ..   아직 힘을 못쓰는군요..ㅠ ]",https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=73,2021-09-08,ㅡㅗᆢ
55,[제목 : [비바리퍼블리카] 또 유증 49990원 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=74,2021-09-08,
56,[코멘트 : [비바리퍼블리카] 유증 받고 싶어요 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=75,2021-09-26,유증 받고 싶어요
57,[제목 : [비바리퍼블리카] 유증그만해라 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=76,2021-10-07,지겹다
58,"[제목 : [비바리퍼블리카]
 여기 올라온 빨간매물은 모두 허위 낚시매물!!!!!! ]",https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=77,2021-10-08,여기 올라온 빨간매물은 모두 허위 낚시매물!!!!!!
59,[제목 : [비바리퍼블리카] 오늘 최고거래가격 135000 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=78,2021-10-08,"10만토스 된지가 얼마 안 되었는데어어 하다보니 오늘 최고 거래가격 135000이네요토스뱅크 써보니 이해갑니다.(써보신 분들 공감하실듯)계좌 만들고 이후도 완전 초심플(계좌 만들고, 굴리고, 빌리고, 카드 만들고, 딱 메뉴 4개 ㅋㅋㅋㅋㅋ)직관적이자 2% 준다는 것도 매월 지급수수료 무료 안할 이유가 없는 토스뱅크네요.기존 은행은 물론 카뱅에게도 위협적이라 생각됩니다!비바!!! 비바라비아!"
60,[제목 : [비바리퍼블리카] 블록체인 모빌리티 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=79,2021-10-08,엠블토큰타다플랫폼 1000%가즈아
61,[제목 : [비바리퍼블리카] 공모시장 끝났는데.. ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=81,2021-10-09,공모시장 끝난거 같은데? 안타깝지만 토스는 조용히 잊혀질꺼같다. 이미 주식시장 거품빠지고있고 정리하고 떠나는 사람들 늘고있는 현실이 안타깝다. 헛물켜지말고 비상장 주식 올랐을때 정리하고 지켜보는게 정답이다.
62,[코멘트 : [비바리퍼블리카] 안티생기는것 보니 이제 떡상각 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=82,2021-10-10,안티생기는것 보니 이제 떡상각
63,[제목 : [비바리퍼블리카] 주식수 노답인데 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=83,2021-10-26,주가희석된다 답없다
64,[코멘트 : [비바리퍼블리카] 그때 수량은 누가 푸는건가요? ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=85,2021-10-27,그때 수량은 누가 푸는건가요?
65,[제목 : [비바리퍼블리카] 내년 3월 정기주주총회 기대됨ㅎ ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=87,2021-11-13,내년 3월 정기주주총회 기대됨ㅎ
66,[제목 : [비바리퍼블리카] 드디어 상장수순 드어가나 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=88,2021-11-23,만이 가는거 보니 상장쪽
67,[코멘트 : [비바리퍼블리카] 목표가격17-23만원 적정 가격 입니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=89,2021-11-23,목표가격17-23만원 적정 가격 입니다
68,[제목 : [비바리퍼블리카] 벌써 두배다.. ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=90,2021-11-29,6만원대에 더살걸...
69,[제목 : [비바리퍼블리카] 내년 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=91,2021-12-16,내년에는 상장하지 않을까희망을 가지세요 아니면 내 후년 화이팅 합시다
70,[제목 : [비바리퍼블리카] 아직도 속냐 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=92,2021-12-17,에휴 그만접자
71,[제목 : [비바리퍼블리카] 그너게조심하랫잔아 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=94,2021-12-21,되는지안되는지 안봐도 알지
72,[제목 : [비바리퍼블리카] 5만원대일때 추천영상 봤는데 ㅋㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=95,2021-12-21,뭐지? 바본가?
73,[제목 : [비바리퍼블리카] 지금이 마지막 매도기회다 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=96,2021-12-23,탈출은 지능순
74,[제목 : [비바리퍼블리카] 주총 안건 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=98,2022-01-15,200원하~~
75,[코멘트 : [비바리퍼블리카] 저도 보면서..한숨 나왔어요..;; ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=99,2022-01-15,저도 보면서..한숨 나왔어요..;;
76,[제목 : [비바리퍼블리카] 주총 내용 어디서 보나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=100,2022-01-17,주총 내용 어디서 보나요?
77,[제목 : [비바리퍼블리카] 주주라면 우편물받죠 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=101,2022-01-17,주주 아니신듯
78,"[제목 : [비바리퍼블리카] 프리IPO 속도, 주관사에 'MS·CS' ]",https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=102,2022-01-17,금융 플랫폼 '토스' 운영사 비바리퍼블리카가 프리IPO(상장 전 지분투자)에 속도를 낸다. 주관사엔 모건스탠리와 크레딧스위스를 선정했다. 상반기 내 마지막 투자 유치를 마무리하고 기업공개(IPO) 계획을 구체화한다는 계획이다.이번 프리IPO에서 비바리퍼블리카 책정 기업가치가 최대 20조원을 넘어설 것으로 관측된다. 장외 거래에선 이미 기업가치가 약 23조원에 이르고 있다. 비바리퍼블리카는 이번 투자 유치를 추진하면서 IPO 계획도 구체화할 것으로 보인다. IB업계에 따르면 향후 1~2년 내에 한국과 홍콩 등 시장에서 IPO를 추진할 계획인 것으로 알려졌다.
79,[제목 : [비바리퍼블리카] 성장주 조정 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=104,2022-01-23,금리인상기에는 성장주가 조정받음.지금 대표적인 성장주로 각광받던 카카오 네이버 뱅크 모두 떡락중토스도 성장주이기 때문에 자유로울수 없음성장주 ipo에 돈 몰리는 시기는 지났고 공모가도 조정을 받을수 밖에 없음지금 급하게 장외에서 구매 할 필요없고 대략 10만선까지 떨어지면 그때부터 접근하면 .토스도 시장흐름때문에 제값 못받는다고 생각하면 상장은 더 미뤄질수 있음더욱이 2023년부터는 주식시장 양도세 도입됨에 따라 상장이 미뤄질수록우호적인 상황은 아님.물론 토스 자체 성장성은 믿어의심치 않음.단 아무리 좋은 종목도 싸게 싸야 자기 투자가 가능함.꼭 명심하도록.
80,[코멘트 : [비바리퍼블리카] 아는 분 중에 증권사 다니시는 분이 계신데 2월 중에 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=105,2022-01-24,아는 분 중에 증권사 다니시는 분이 계신데 2월 중에 10만원 깨질거라고 하더라구요그러면서 8만원쯤되면 매수하기 시작해도 충분하다고 함참고하세요
81,[제목 : [비바리퍼블리카] 증권사 다니면 주식이나 좀 어떻게 해보라고좀 하세요 ㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=106,2022-01-25,
82,[제목 : [비바리퍼블리카] 제2의 크래프톤이면 망하겠네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=111,2022-05-22,
83,"[제목 : [비바리퍼블리카] 상장전 투자유치 '난항'…토스, IPO 연기 가닥 ]",https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=113,2022-06-24,"이승건 토스 대표 “상장 최대 2~3년 미뤄야할 듯”상장 전 마지막 투자유치, 사실상 실패외면한 큰손들 '싸늘한 투심'…하반기까지 모집 연장 ‘진땀’"
84,[제목 : [비바리퍼블리카] 7월1일이후 개인거래 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=114,2022-06-28,개인거래가 안된다던데...그럼 상장전까지 개인거래는 어디서 할수있나요?!! 다시 개인거래가능하도록 비바에서할수있나요?궁금합니다
85,[제목 : [비바리퍼블리카] 개인거래되는거죠 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=115,2022-06-30,****같은 **** 거래가 안되는거죠. 개인거래 가능합니다!!!
86,"[제목 : [비바리퍼블리카]
 200원은 선넘었지 ]",https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=116,2022-07-15,주주 위임장 받아서반대 의견내줄 투자조합 같은것 없나요시장가격의 1/10도 안되는 가격으로행사시킨다는건 너무심하지않나 싶어요당연히 비상장스타트업이니 주식희석 ㅇㅋ 재무상태 안좋아도 배당이 안나와도 ㅇㅋ지만200원은 너무 심했죠적어도 시세 50%까지는 그럴수있다 보지만자사주로 너무 대박을 내려고하면대박이안나든 나든 우수한 직원들은 나갑니다적당히 봐가면서해야죠
87,[제목 : [비바리퍼블리카] 27일 임시주총. 개인의 유일한 기회 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=117,2022-07-22,스톡옵션 반대하러 와라..200원에 95150주다..이거 반대 안하면 67명의 ATM된다.
88,[제목 : [비바리퍼블리카] 이번 유증 발행 단가는 50500원입니다 시총밸류 8.5조 평가 ],https://www.38.co.kr/html/forum/board/?o=v&code=285240&no=119,2022-08-17,"21일 금융감독원 전자공시시스템에 따르면 비바리퍼블리카는 제3자배정 유상증자로 전환우선주(CPS) 585만8800주를 발행한다. 우선주 포함 비바리퍼블리카의 증자 후 발행주식총수는 약 1억7000만주로 이번 투자는 전제 지분율의 약 3.4%에 해당하는 규모다. 주당 발행가 5만500원에 발행주식총수를 곱하면 비바리퍼블리카의 투자 후 기업가치(포스트 밸류) 8조5700억원으로 추산된다. 조달자금은 2959억원이다. 지난해 6월 직전 투자에서 비바리퍼블리카는 기업가치 8조2000억원으로 평가받았다.해당 투자 유치로 비바리퍼블리카의 기업가치는 핀테크 회사 카카오페이의 시가총액(약9조1000억원)을 턱밑까지 추격하게 된 양상이다. 또한 기업은행(6조9400억원), 우리금융지주(8조8100억원) 등 제1금융권 상장법인의 시총을 추월하게 됐다. 당초 시장에선 비바리퍼블리카가 이번 투자 라운드에서 기업가치가 100억달러(13조1360억원) 이상인 데카콘을 달성할 수 있으리란 예상도 나왔다. 금리 상승으로 인해 투자 심리가 경색되면서 비바리퍼블리카의 기업가치 성장 속도에도 다소 제한이 걸린 것으로 분석된다. 이번 투자는 비바리퍼블리카의 초기 투자자인 알토스벤처스가 주도했다. 알토스벤처스는 이번 라운드에서 1000억원 규모의 후속 투자(팔로우온)를 집행했다. 국내 기관투자자로는 KDB산업은행이 1000억원, 광주은행이 200억원을 각각 투자했다. 다올인베스트먼트(구 KTB네트워크)와 미래에셋증권도 소규모로 투자에 참여했다. 이밖에 굿워터캐피탈, 그레이하운드 캐피탈과 홍콩 기반 사모 펀드 회사 에스펙스 매니저먼트(Aspex management) 등이 이름을 올렸다. 비바리퍼블리카는 시리즈G 브릿지 투자 라운드를 이달과 다음 달 두 차례에 나눠 진행할 계획이다. 현재 비바리퍼블리카는 투자 규모를 투자자들과 논의하고 있는 상황이며 최대 4000억원의 추가 투자금 유치를 기대하고 있다."
