,titles,links,dates,contents
30,[코멘트 : [오아시스] 공시 나왔나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=36,2021-07-07,공시 나왔나요?
31,[제목 : [오아시스] 상장노력은 하는거죠? ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=39,2021-07-09,
32,[제목 : [오아시스] 무조건 상장 하는 회삽니다. ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=40,2021-07-09,투자금 받으면서 23년까지 상장하는걸로 못박혀있습니다.내년에 상장 작업 시작되고요.늦어도 내년초면 상장 준비작업 들어갈겁니다.유명 투자사들 다 모여있는 회사가 상장못하면 누가 합니까?성장 여력도 남았고 기관이 136만원 넘게 주고 아무 옵션없이500억원어치를 산 회사를 못믿어요? 더살려고 하시는 분이면 괜히 재지말고 언넝사시고 아직 안사신분이면 지금이라도 올라타세요. 사모펀드보다 싼가격에 들어가는데 뭔 걱정입니까?
33,[제목 : [오아시스] 이미 샀습니다~~ ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=41,2021-07-11,이미 샀습니다~~
34,[제목 : [오아시스] 물량많네 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=46,2021-07-13,잘 찾아봐라~ 물량 많다~
35,[코멘트 : [오아시스] 금액 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=47,2021-07-13,금액
36,[제목 : [오아시스] 실거래가 137만 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=51,2021-07-14,뻥
37,[제목 : [오아시스] 가격 다르자나 제대로봐 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=52,2021-07-15,"가격다른데?한쪽은 137, 한쪽은 130저거 퍼다 나르는 사람 돈 벌듯? ㅋㅋㅋ"
38,[제목 : [오아시스] 가격 다르자나 제대로봐 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=53,2021-07-15,한쪽에서 130에 사서 다른 쪽에 138에 팔면 8만원 이득본다. 열심히해봐라 ㅋㅋ
39,[제목 : [오아시스] 성공함 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=54,2021-07-15,내가 사서 펌순식간에 20만원 벌었네 ㅋㅋㅋ
40,[제목 : [오아시스] 조용히 갑시다~~ ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=55,2021-07-16,
41,"[제목 : [오아시스] 무상증자, 액면분할 언제나 할가요? ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=56,2021-07-24,"1,300,000원짜리 주식이라서, 거래가 힘들듯 합니다.무상증자 1000%하면서,액면가 5,000원에서 100원으로 액면분할하면1,300,000 --> 130,000 --> 2,600원 --> 400% 주가상승 --> 10,400원이 되네요하지만, 현실에서는 1,300,000--> 5,200,000원까지 상승해야 하는데, 넘 무거워보이죠"
42,[코멘트 : [오아시스] 희망을 먹는거야. K삼촌~~ ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=57,2021-07-25,희망을 먹는거야. K삼촌~~
43,[제목 : [오아시스] 지금 잘가고 있긴 한데 스피드 좀 올려~~ ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=58,2021-07-29,
44,[제목 : [오아시스] 일단 200 찍고 난후 무증 얘기하자 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=60,2021-08-10,그러자
45,"[제목 : [오아시스] 14,677주 1조 평가로 나왔네요. ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=61,2021-08-10,"이데일리 기사 참조해 주세요구주주 매각 14,677주가치평가 1조원 내외관심있는분들 이모님께 전화해 보세요"
46,[제목 : [오아시스] 쏘리! 아시아경제입니다. ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=63,2021-08-10,.
47,"[코멘트 : [오아시스] ib에서 보는 ipo 가치 1조5천입니다. 
상장하면 3조 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=64,2021-08-10,ib에서 보는 ipo 가치 1조5천입니다. 상장하면 3조는 넘길거 같아요
48,[제목 : [오아시스] 팔라고 계속 연락오네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=66,2021-08-10,확실히 지금 가격대가 하방 안전성 확보되는듯요
49,[제목 : [오아시스] 글로벌 4대사모에서 1천억들어온답니다. ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=67,2021-08-11,오늘 기사떳네요. 1천억 투자후 8.5천억 밸류로 들어온답니다.얼마나 먹을려고 tpg에서 들어올까요?ipo확실하고 실적확실하고 게다가 흑자라니.. 퀵커머스에..팔지마시고 내년초까지만 가도 많이 먹을듯합니다.주주분들 미리 축하드려요.
50,"[코멘트 : [오아시스] 우선주로 투자하니 더 괜찮네요
물량 부담이 좀 줄어 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=68,2021-08-11,우선주로 투자하니 더 괜찮네요물량 부담이 좀 줄어드니
51,[제목 : [오아시스] **** ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=69,2021-08-12,****는 200 넘었네요투자유치되어서 그런가보네요
52,[코멘트 : [오아시스] 오아시스 앞으로 좋아질것같은데 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=70,2021-08-12,오아시스 앞으로 좋아질것같은데
53,[제목 : [오아시스] 오아시스.상장하면 최소 시총 3조 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=71,2021-08-13,컬리도 상장하면 5조를 보는데이익이 플러스인 오아시스는상장시 3조 넘길거임글로벌 사모에서 9천억 가치인정하고 들어온건.두배 뛰기 할려구 오진 않죠. 들구 끝까지 가시구요. 더 담을수 있는 분들은 최대한 담으세요물량이 없는게 흠 ^^
54,[제목 : [오아시스] 반기 실적나왔네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=72,2021-08-13,21년 반기 매출 1670억 손익 22억21년 1분기 매출 780억 손익 9억20년 반기 매출 1100억 손익 40억
55,[제목 : [오아시스] 오아. 기평은 어떻게? ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=75,2021-08-13,신청은 한건지?  통과는 한건지?
56,[코멘트 : [오아시스] 기평을 왜해요??? ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=76,2021-08-13,기평을 왜해요???
57,"[코멘트 : [오아시스] 반기실적 어디서 확인하나요?
전자공시 없던데? ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=77,2021-08-13,반기실적 어디서 확인하나요?전자공시 없던데?
58,[제목 : [오아시스] 반기실적 어디서 확인하나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=78,2021-08-13,	전자공시에 안나와있던데?
59,[제목 : [오아시스] 오아가 빠를까 쓱이 빠를까 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=80,2021-08-14,누가먼저 청구 신청할지. 오아냐. 쓱이냐.
60,"[코멘트 : [오아시스] 3,000,000 가자 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=82,2021-08-18,"3,000,000 가자"
61,"[코멘트 : [오아시스] 주당 4백만원 넘긴후에. 
액분과 무증 하고. 상장신 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=83,2021-08-20,주당 4백만원 넘긴후에. 액분과 무증 하고. 상장신청.
62,[제목 : [오아시스] 주식수 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=86,2021-08-24,주식수 50만주무증 기대합니다
63,[제목 : [오아시스] 상장청구 언제 신청하는지 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=87,2021-08-25,대략 아시는분.  글로벌 사모펀드는 들어올거 같은데상장 청구를 언제하는지 궁금함
64,"[코멘트 : [오아시스] ****. 고객센터에. 악의적 매물 신고하세요
나도 신 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=90,2021-08-27,****. 고객센터에. 악의적 매물 신고하세요나도 신고 했는데5회 라는 규정이 있어서.  5일이 지나야 강제삭제한다는 답변만. ㅜㅜ
65,"[코멘트 : [오아시스] 요 따위 답변을 주네요 

이미 수차례 안내를 드렸 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=92,2021-08-27,요 따위 답변을 주네요 이미 수차례 안내를 드렸습니다. 담당부서에서 확인 시 해당 회원들은 고의성으로 판단이 되지 않기 때문에 제재가 되지 않은 것입니다. 100%. 고의적인 악의적 유저인데
66,[제목 : [오아시스] ****. 고객센터에.  악의적 매물 신고하세요나도 신 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=93,2021-08-27,"해당 플랫폼 고객센터에 신고해도 별반 소용 없더라구요.  약 2~3개월 전에 ""수수수지""라는 분이 똑같이 허매도 매물을 많이 올렸었어요. 그래서 제가 고객센터에 신고를 3번이나 했었죠.  그쪽 플랫폼 왈,  해당 부서에서 확인 후 답변 준다더니,,, 해당 부서 확인 결과, 허매도물이 맞다며 시정 조치 하겠다며 답변을 주더라구요.   근데, 여기까지 였어요. 시정 조치 하겠다는 답변만 주고 그 뒤에도 ""수수수지""님의 해매도물은 계속 올라 오더라구요. 그래서 저는 걍, 포기하고 있습니다.  ㅠㅠ~~  "
67,[제목 : [오아시스] 액분 갑시다 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=94,2021-09-01,5000원 -> 100원으로..
68,"[코멘트 : [오아시스] 찬성. 근데 현실성은
액분 5천원에서 5백원으로 한후 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=95,2021-09-01,찬성. 근데 현실성은액분 5천원에서 5백원으로 한후에무증 1:9 할거 같음.
69,[제목 : [오아시스] 오아시스도 기평 청구 하는지? ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=96,2021-09-03,오아도. 기평신청후에. 상장청구하는지?아시는분 답
70,[제목 : [오아시스] 주식수가 너무 적다 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=97,2021-09-03,무증할 수 밖에 없다
71,[제목 : [오아시스] 오아시스도 기평 청구 하는지? ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=98,2021-09-03,기술성평가는 적자기업들이 기술력 인정받아서 상장하려 하는겁니다.대체로 바이오기업들이 많이 하는편이죠.오아시스는 흑자라 PER로 가치산정할 수도 있지만 매출 성장률이 높아서 PSR로 가치 산정할 겁니다.올해부터 코스피 상장시 1조원 밸류이상 기업들은 적극적으로 상장시키겠다고 유가증권거래소가 발표도 했죠.
72,[제목 : [오아시스] 주식수가 너무 적다 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=99,2021-09-03,액분+무증= 필연적
73,"[코멘트 : [오아시스] 그럼 오아는. 기평하지 않고. 
상장청구 바로 신청 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=100,2021-09-04,그럼 오아는. 기평하지 않고. 상장청구 바로 신청 할수 있는건가요
74,[제목 : [오아시스] 그럼 오아는. 기평하지 않고. 상장청구 바로 신청 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=101,2021-09-04,당연하죠.만년 적자 컬리도 테슬라 요건으로 상장합니다.
75,"[제목 : [오아시스]
 몇일 만에 무슨일이죠? ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=102,2021-09-07,ㅇ
76,[제목 : [오아시스] 미친 우상향 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=103,2021-09-07,봤제?이유가 뭐겠어?걍 묻어둬...  이것은 쇠고기가 아니라 한마리여~~
77,[제목 : [오아시스] 매매글은 다 업자밖에 없네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=104,2021-09-08, 다른곳이랑은 시세가 전혀 맞질않네요 280인데 여긴 200?
78,[제목 : [오아시스] 한놈만 걸리라는 심보 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=105,2021-09-08,서로 담합하는지 높은 가격으로 매수 올리면 전화해서 내리라고 하던걸요
79,[제목 : [오아시스] 왜케 떨어지는건가요 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=107,2021-10-10,이유 아시는 분
80,[제목 : [오아시스] 뭔일있는건가 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=108,2021-10-19,쭉 하락이네
81,[제목 : [오아시스] 오아시스 1조 기업가치 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=109,2021-10-28, 매출현황 빤히 보고있는 주관사가 1조에 투자했으면 상장시 1.5~2조 무난 린정?지분투자가 10~20% 먹자고 들어가진 않죠2백만원 매수 마지막 기회라고 봅니당단 투자는 개인 판단하에 신중히…굿럭!-130만원주주 올림-
82,[제목 : [오아시스] 100억원 규모 유상증자 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=110,2021-10-28,주당 발행가 181만 6986원
83,[코멘트 : [오아시스] 그 벨류 비싸서 돈 안모일텐데 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=111,2021-10-29,그 벨류 비싸서 돈 안모일텐데
84,[제목 : [오아시스] 차라리 아마존을 사라.. ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=112,2021-10-29,"왜 쿠팡, 컬리, 오아시스에 목숨을 거냐...."
85,[제목 : [오아시스] 내년 3월 정기주주총회 기대됨ㅎ ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=114,2021-11-13,내년 3월 정기주주총회 기대됨ㅎ
86,[제목 : [오아시스] 수익봤으면 된거지 뭐~ ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=115,2021-11-13,수익봤으면 된거지 뭐~
87,[제목 : [오아시스] 오아시스 22년 상장 축하드립니다^^ ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=116,2021-11-28,즐깁시다
88,[제목 : [오아시스] 내년 상반기 실적으로 하반기에 청구하겠네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=117,2021-12-03,"오아시스마켓 또한 내년 상장을 목표로 하고 있고 있다. 상장 시기는 정해지지 않았으나 내년 하반기 상장이 유력하다. 업계 일각에서 오아시스마켓의 상장 시기를 앞당겨 상반기 중 상장을 추진할 수도 있다는 관측을 내놓기도 했으나 오아시스마켓 관계자는 ""상장을 서두르지는 않고 있다""고 밝혔다.아무래도 업종 특성상 매출 규모가 밸류 산정에 아주 중요한데 컬리에 비해 매출 규모가많이 부족하니 최대한 매출 규모를 올려서 청구하려고 할듯합니다~~ 컬리가 올해 매출 2조라고 하는데 오아시스는 겨우 5분의1 (20%) 수준이네요"
89,"[제목 : [오아시스]
 오아시스의 예상 기업가치는 1조 컬리는 5조 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=118,2021-12-05,"새벽 배송 3사’로 불리는 쓱(SSG) 닷컴, 마켓컬리, 오아시스는 내년 상반기와 하반기 IPO 기대주로 꼽힌다. 3사 모두 미래에셋·한국투자·NH투자증권 등 대형 증권사를 상장 대표 주관사로 선정하고 상장 채비에 한창이다. 증권업계에서 예상하는 시총 규모는 신세계그룹의 통합 온라인몰인 SSG닷컴이 약 10조원으로 3사 중 1위다. 뒤이어 컬리(약 5조원), 오아시스(약 1조원) 순이다. 이 외 현대중공업지주 자회사 현대오일뱅크(예상 기업가치 약 10조원), 릴레이 상장을 이어가고 있는 카카오그룹의 자회사 카카오엔터테인먼트(약 10조원) 등도 내년 공모주 시장을 뜨겁게 달굴 대어급 IPO 후보다."
90,[코멘트 : [오아시스] 2조이상 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=119,2021-12-07,2조이상
91,[제목 : [오아시스] 1조가 누구 개이름 인가 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=120,2021-12-17,헉스
92,"[코멘트 : [오아시스] pre ipo 기관투자 1조밸류에 들어온거 아시죠?
안티 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=121,2021-12-20,pre ipo 기관투자 1조밸류에 들어온거 아시죠?안티를 하려면 좀 더 근거를 가지고 ^^
93,[제목 : [오아시스] 2조부터 시작. ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=122,2021-12-23,내년 공모가격은 시총 2조로 출발
94,[제목 : [오아시스] 2조부터 시작.(공모가가) ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=124,2021-12-30,공모가가 2조 어라운드 되지 않을까요?시초가는요?
95,[제목 : [오아시스] 금년 상장ㅇ ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=126,2022-01-20,올해 말에 상장 예정인 거  같은데 상장  가기 전에 무상과 액면 분할 하겠죠
96,[제목 : [오아시스] 지금 가격이 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=128,2022-01-23,지금 가격이230만원. 맞나요?
97,[제목 : [오아시스] 비상장주식 투자 권유하며 돈달라는 사람 극주의필요 사기꾼 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=131,2022-01-31,진짜라면 심각하네요.설마 비상장 권유도 하고계좌도 뽀샵질하는건 아니죠?소름 돋네요아직도 그런 인간이 있다니
98,[제목 : [오아시스] 가격? ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=132,2022-02-08,27층 넘어 40층까지 간다해서 힘줘기다리고 있는데 곧 가가남요? 알려주셔요..
99,"[코멘트 : [오아시스] 하반기되면 40층가있을겁니다
시간두고 기다려보시죠 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=133,2022-02-08,하반기되면 40층가있을겁니다시간두고 기다려보시죠
100,"[코멘트 : [오아시스] 동감~ 1조 공모가 상장일 따블 2조
장외는 2****지 ]",https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=134,2022-02-08,동감~ 1조 공모가 상장일 따블 2조장외는 2****지 갈듯
101,[제목 : [오아시스] SI가 1조 가치에 들어왔는데 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=135,2022-02-09,공모가가 1조정도라는게 말이 되나요? 최소한 50%이상 오른 1.5조 넘은 가치에 공모하지 않을까 싶습니다. 
102,[제목 : [오아시스] 50분의 1로 액분하네요(주총 내용) ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=136,2022-03-20,5000원에서 100원으로 액면분할반영일은 3월 30일부터로 
103,[제목 : [오아시스] 와 액분 50배라니! 날아갑시다 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=137,2022-03-20,액분 50배 너무 땡큐네요 날아갑시다~
104,[제목 : [오아시스] 와 액분 50배라니! 날아갑시다 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=138,2022-03-21,액분 진짜인가요?
105,[제목 : [오아시스] 주총 편지에 써있어요 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=139,2022-03-22,"주총 편지 온거에 안건으로 써있어요 액면가 5,000원을 100원으로 분할"
106,[제목 : [오아시스] 주총 편지에 써있어요 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=141,2022-03-23,주총 초대장 왔나요? 저는 안왔던데.. 오아시스 전화해보니 지어소프트 IR에 전화해보라고 하고 지어소프트에선 오아시스로 하라고 하고..
107,[제목 : [오아시스] 29일까지 매수하면 되나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=142,2022-03-25,그럼 29일 까지 매수 해야 되나요?
108,[제목 : [오아시스] 컬리는대주주문제 ],https://www.38.co.kr/html/forum/board/?o=v&code=370190&no=143,2022-03-25,컬리는대주주문제고
