,titles,links,dates,contents
10,[코멘트 : [바이오노트] 순이익이 바이오노트만 5500억 인가요 sd랑 합친거가 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=15,2021-03-19,순이익이 바이오노트만 5500억 인가요 sd랑 합친거가요1:15무상증자도 대단하고 배당도 엄청나네요
11,[제목 : [바이오노트] 무증완료 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=16,2021-03-25,"상장예심청구 작업중이라는데, SD바이오센서 승인나고, 할건지.. 일단 등기부등본상에 무증은 완료했네요."
12,[제목 : [바이오노트] 적정 시총이 얼마나 되야 할까요? ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=17,2021-03-29,"당기순이익이  5,500억이라Per  10만 잡아도 55,000원?에스디바이오센서 순이익을 26.4%나 가져오니?공모시  최소 10만원 예상 해도 욕심은아니겠죠?"
13,[제목 : [바이오노트] 적정 시총이 얼마나 되야 할까요? ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=18,2021-03-30,에스디바이오센서 에 비해  약간 낮은 평가를 받겠지만오히려  셀트리온 같은 기업보다당기순이익이 300억 이상 높으니 상장시 좋은 평가 받을거라  생각되네요!!!
14,"[코멘트 : [바이오노트] 당기순이익은 조정이 있을것 같습니다.
주총통지서에 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=19,2021-03-30,당기순이익은 조정이 있을것 같습니다.주총통지서에 있던건 가결산이라서 변동이 있을거라고 하네요.
15,[제목 : [바이오노트] 드디어 공식오픈되었네요.. ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=21,2021-04-08,m.thebell****/m/newsview.asp?svccode=00&newskey=202104061731422720108385진짜 숨겨진 보물은 바이오노트지요
16,[제목 : [바이오노트] 다 계획이 있었구나 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=23,2021-04-12,"바이오노트, 40조 매출 '마스'와 공급협상…미국 뚫리나.기사발췌.. 백신 대중화로 인체용 진단시약 성장세가 언젠가 꺾이면 다른 성장동력이 필요하다. 바이오노트는 만반의 준비를 하고 있었다. 본업인 동물용 진단시약 사업으로 최대시장인 미국을 노린다. 글로벌 펫캐어 기업과 물밑 협상을 이미 진행하고 있다...중략"
17,[제목 : [바이오노트] 사고 싶어도 직원들이 꽉 쥐고 있으니 원 ㅎㅎ ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=24,2021-04-20,부럽습니다.
18,[제목 : [바이오노트] 무증후..8700만주 맞나요.? ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=25,2021-04-21,궁금이~~
19,[코멘트 : [바이오노트] 580만주 x 15 이지요..SD와 수량을 비슷하게 맞춘듯 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=26,2021-04-22,580만주 x 15 이지요..SD와 수량을 비슷하게 맞춘듯 합니다.. 원래 16이어야 맞는데ㅜㅜ
20,[코멘트 : [바이오노트] 저요 🙋‍♀️ ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=27,2021-04-22,저요 🙋‍♀️
21,"[코멘트 : [바이오노트] 바이오노트 :          93,556,048 주
에스디바이오 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=28,2021-04-22,"바이오노트 :          93,556,048 주에스디바이오센서 : 93,317,753 주무증을 1주대 15주로 하면, 1주 가지신 분들은 16주가 됩니다."
22,[코멘트 : [바이오노트] 아..그래서 16배 얘기가 그거었네요.. ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=29,2021-04-22,아..그래서 16배 얘기가 그거었네요..
23,[제목 : [바이오노트] 치성을 드린다 한들 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=30,2021-04-28,백날 천날 물 떠놓고 치성을 드린다 한들지금의 여러 상황을 보면 시총 3조 아래서 주식을 팔 사람이 있겠나?
24,[제목 : [바이오노트] 진정한 가격 써봅시다 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=31,2021-05-03,전자증권 통주 나왔습니다.얼마부터 거래될까요
25,[코멘트 : [바이오노트] 5만~7만 봅니다. 오버슈팅시 10 돌파도 가능 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=32,2021-05-03,5만~7만 봅니다. 오버슈팅시 10 돌파도 가능
26,[코멘트 : [바이오노트] 직원이신가보네요^^ ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=33,2021-05-04,직원이신가보네요^^
27,[제목 : [바이오노트] 바이오노트 1분기 실적 추정 해봅니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=35,2021-05-11,"2020년대비 바이오노트 실적 추정입니다.예상 이기에 실제는 많이 다를수 있습니다.참고만 하세요.에스디바이오센서                      바이오노트2020년                                      2020년매출 16,861억                            매출 6,315억(센서대비 37.5%) 영업이익 7,382억(43.8%)           영업이익 5,580억(88.4%)   순이익 6,216억(36.9%)               순이익 5,282억(83.6)2021년 1분기(전년비율적용)매출 11,700억 추정                     매출 4,387억 (센서대비 37.5%)영업이익 5,125억                       영업이익 4,027억    순이익 4,356억                          순이익 3,367억 1분기실적 어닝 써프라이즈 입니다. 공감하시면 추천 꾹"
28,[제목 : [바이오노트] 에스디 승인났으니 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=36,2021-05-11,지분법이익이 상당하리라.ㅋ노트도 청구하자.아니면 미국장을 두드려 보던가.
29,[제목 : [바이오노트] 바이오노트 무증 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=37,2021-05-12,언제까지 보유해야 무증 받나요?
30,[코멘트 : [바이오노트] 무증했는데 또하나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=38,2021-05-12,무증했는데 또하나요?
31,[제목 : [바이오노트] 반기실적의 놀라움 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=39,2021-05-17,놀랍고 놀랍다.
32,"[코멘트 : [바이오노트] 매출도 중요하지만
매출만 놓고 보면 안되지요...순 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=41,2021-05-18,매출도 중요하지만매출만 놓고 보면 안되지요...순이익이 90프로에 육박하는 구조인데에스디바이오센서 순이익과 바이오노트의 순이익이 거의 동급입니다.
33,"[코멘트 : [바이오노트]
 이야기 해주신 부분 중 20년 75000원 직원 배분 해주 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=42,2021-05-18,"이야기 해주신 부분 중 20년 75000원 직원 배분 해주었으니 무증 이후 5000원 잡고 12배 하면 6만원(2020년)올해 1분기 3천억 연간 1조 2천 예상하면 30배 1주당 150,000원 볼수 있고 당기 순이익 또한 1분기 약 2900억 1조 1600억이니깐 PER 7~10배 추산시 못잡아도 1주당 7~10만원 정도가 가치이지 않을까 싶네요"
34,"[제목 : [바이오노트] 주당 75,000원 배분시 무상증자(1주 15주 배분) 후 1주의 가치가 1/15 권리락 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=43,2021-05-18,"시 매년 3백억 -5백억 매출을 올렸던 해당 회사는 코로나로 인한  매출이급상승함 해당 매출이 코로나 이후에도 지속적으로 발생할수있는지는 의문임만약 과거부터 지속적으로 2020년 도 및 21년도 매출을 올렸고 향후에도 해당 매출이 지속적으로 유지된다면 주당 6만원이상 예상되지만,,바이오노트의 매출 대부분이 코로나 진단관련 매출이며코로나 종식시 코로나 관련 매출은 대부분은 소멸될것으로 판단됨"
35,[코멘트 : [바이오노트] 미국하고 계약 기사도있고 매년 재무제표 봐도 성장하 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=44,2021-05-18,미국하고 계약 기사도있고 매년 재무제표 봐도 성장하고 주요 매출원 동물진단 시장 cagr 23.4%(2019년기준)인거보면 보면 작년매출을 모두 커버하지는 않겠지만 충분히 지속성장 및 어닝 서프라이즈 가능하다고 봅니다
36,[코멘트 : [바이오노트] 상쾌한아침님꼐서 이야기 하신 코로나 종식은 전 인류 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=46,2021-05-20,상쾌한아침님꼐서 이야기 하신 코로나 종식은 전 인류가 바라고 있으나 토착화 가능성이 제기된 이상 매우 어려울것으로 판단 됩니다한 예를 들어 인플루엔자도 백신이 있고 진단키트 시장 또한 존재 합니다. 매년 유행하는 바이러스 종류가 다르고 그와 동반하여 진단키트 시장또한 많이 성장하였습니다.(2025년 예상 인플루엔자 진단키트 시장은 글로벌 689백만 달러 시장으로 계속 성장 예측)여기 회사를 포함한 모든 진단 키트 회사들이 고군분투하며 좋은 키트를 시장에 선보이고 있습니다 그중에 바이오노트가 유독 실적으로 보여준거라고 생각하고 있습니다~
37,[제목 : [바이오노트] 상쾌한아침님꼐서 이야기 하신 코로나 종식은 전 인류 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=47,2021-05-20,"딱히 표현할말이 없어서,,ㅎ떠오르는 말이 종식이라는 말을 사용했는데ㅎ맞습니다,,종식은 안됩니다,,다만 백신보급으로 인해 코로나는 독감수준으로 통제가능한 수준이 될것이며이로인해  코로나 펜더믹은 종료가 될것이라는 얘기이져 결국은 진단키트 수요는 거의 미미한 수준으로 소멸될것이라 생각합니다"
38,[코멘트 : [바이오노트] 분석을 해주셔서 새로운 관점에서 또 보게 되네요~ ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=50,2021-05-20,분석을 해주셔서 새로운 관점에서 또 보게 되네요~  어디까지 성장할지 결과가 나올지 같이 지켜보겠습니다. ㅎㅎ직원수는 SK바이오팜하고 비슷하지 않을까 싶은데 SK 바이오팜의 경우 적자 회사이면서도 상장 당시 시 너무 과열되어 5배 급등한 20조 이상(코스피 시총 13위) 올라갔다가 다시 원래 위치로 돌아가고있는거 보면 세상일은 잘 모르지 않을까 싶어요 주식이라는게 적정가치를 본인이 잘 분석해서 매매 하면 되고 앞서 예시를 들어준 SK바이오팜 보다는  정체기 없이 꾸준한 수익이 난 회사가 더욱 좋은 회사라 생각됩니다~
39,"[코멘트 : [바이오노트] 아주 중요한걸 놓치셨네요..
회사가 그 인원으로 그 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=51,2021-05-21,"아주 중요한걸 놓치셨네요..회사가 그 인원으로 그렇게 성장하고 그렇게 매출 올린게 그저 코로나 운이라고 생각하십니까?연구능력과 기술력을 분석하시고 바이오노트의 원천기술을 분석하셨어야죠...보이는 숫자만 보고 주식하시면 안됩니다..오너 마인드도 아주 중요합니다..배당금, 직원 인센티브 어떻게 나가는지 보니면 여기가 얼만큼 주주친화적 회사가 될지 얼마나 성장할 회사가 될지 아실거에요.코로나 특수 누렸죠..덕분에 바이오노트 동물진단키트가 글로벌시장에 알려지는 계기가 됐습니다.제품이 코로나키트 반제품 하나만 있는거 아닙니다.."
40,"[코멘트 : [바이오노트] 열심히 분석하시는건 좋은데,
이런기사도 좀 보시길. ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=52,2021-05-21,"열심히 분석하시는건 좋은데,이런기사도 좀 보시길..바이오노트는 유바이오로직스 코로나19 백신 공급체인에 참여하고 있다. 지난해 3월 양사는 씨티씨백, 카브 등과 함께 코로나19 백신개발을 위한 컨소시엄을 구성한 바 있다. 바이오노트는 백신에 사용될 특정 단백항원을 공급하는 역할을 맡았다.컨소시엄은 상당한 성과를 내고 있다. 유바이오로직스는 '합성항원' 코로나19백신 후보물질인 유코백을 필리핀 제약사 글로백스에 기술이전하는 의향서(LOI)를 올 4월 17일 체결했다. 이어 국내와 필리핀에서 현재 임상 1상도 진행 중이다. 이달 말이나 6월 초 임상 1상 결과가 나올 예정이다. 임상 2상은 올 9~10월 마무리한다는 계획이다. 상용화 목표시기는 내년 초다."
41,"[코멘트 : [바이오노트] 돈이 생기면 할 수 있는일.. 많습니다.
인수합병 할 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=53,2021-05-21,"돈이 생기면 할 수 있는일.. 많습니다.인수합병 할 재원이 생기는거고, 신규사업 또한 할 수 있겠죠?여전히 씨젠하고 비교하고, 코로나 백신으로 인해 매출이 코로나이전으로 갈거라고 생각하는건 너무너무 단순한 생각입니다."
42,[코멘트 : [바이오노트] 신라젠 코스닥2위 했었습니다.직원수 40명 남짓입니 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=54,2021-05-25,신라젠 코스닥2위 했었습니다.직원수 40명 남짓입니다. 심지어 그때는 셀트리온이 코스닥 있었을때였습니다.사실상 코스닥 1위라봐도 무방합니다.게다가 표적항암 개발도 안된거 단순 3상임상 기대감으로 그랬었죠. 바이오는 미친장입니다.살수만 있다면 돈 때려박으세요. 살수가 없어서 그런거 아닙니까 지금 ㅋㅋㅋ 직원들이랑 회장이 다 쥐고있는 주식을 어떤수로 삼..
43,[제목 : [바이오노트] 신라젠은 주가조작 및 대표자 횡령 배임 등의 이유로 상장폐지 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=55,2021-05-25,"직전까지 몰린 기업입니다,,이런기업과 비교를 하다니 참으로 놀랍습니다. 바이오노트도 그런 전철을 밟아가지 않을까 걱정됩니다.바이오노트는 매물검색 (4일기준) - 매도물량 : 2만칠천주 ( 9건) - 매수물량 : 만오천주( 4건)"
44,[제목 : [바이오노트] 신라젠은 주가조작 및 대표자 횡령 배임 등의 이유로 상장폐지 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=56,2021-05-27,"직원수 170명으로 코스닥2위는 전례를 볼 수 없다고 해서""단순"" 전례를 들었을 뿐입니다.매출과 이익이 바이오노트와 신라젠은 비교대상자체가 아니며,업종도 다릅니다.회사에 관심이 많은것 같으니 바이오노트의 주업종과 이익률도 아실거라판단 됩니다. 에스디 바이오센서와의 관계도 이미 아실거라 생각합니다.전철을 밟을 염려는 제로로 봅니다....글을보니 관심이 많은것 같습니다. 주식 확보하셔서 부자되시길 바랍니다."
45,[제목 : [바이오노트] 여기 글 삭제는 뭔가요? ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=57,2021-06-04,특이한 경우네요.글들이 삭제 되다니..
46,[제목 : [바이오노트] 실적의 지속성이 유지될 것이냐?? 그것이 문제로다. ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=58,2021-06-16,"에스디바이오센서의 공모가가 66,000~85,000원에서 45,000원~52,000원으로 대폭낮아�봄윱求�.   코로나가 없었으면 이가격대를 볼수 없었지만, 운좋게도 코로나가 터져주어서 엄청난 실적으로 공모가를 높게 책정했었지요. 그러나 백신이 나오고 사람들은 마스크를 벗고 있으며 정상적인 생활로의 회귀를 꿈꾸고 있습니다.그렇다면 과연 코로나때의 실적이 지속될까요??문제는 실적의 지속성입니다. 잘못하면 장외에서  꼭지에 매수해서 물리는 형국이 될수 있지요.   에스디바이오센서와 바이오노트는 그 흐름을 비슷하게 가지고 갑니다. 주식수도 얼추 1억주로 비슷하게 맞추었구요. 과거에 저렴하게 매수한 사람들은 20배 이상의 이득을 엊지만, 지금 사는 사람들은잘못하면 꼭지에 물리는 형국이 될수 있음을 조심해야 합니다."
47,[제목 : [바이오노트] 여기 파는사람만있나 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=59,2021-06-16,매수자글이 잘안올라오네 
48,[제목 : [바이오노트] 주식어디서~? ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=60,2021-07-26,여기주식어디서사나요
49,[제목 : [바이오노트] 심사 청구는 언제 신청 할까요? ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=61,2021-07-27,바이오 노트 심사 청구는 언제 하는 건지요?
50,"[코멘트 : [바이오노트] 포기하세요,,,,ㅂ.
내년 상장봅니다 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=62,2021-08-04,"포기하세요,,,,ㅂ.내년 상장봅니다"
51,"[제목 : [바이오노트] 포기하세요,,,,ㅂ.내년 상장봅니다 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=63,2021-08-04,"ㅜㅜ 올해가 아니면 ,,,,내년 초에는 가능 할까요?"
52,"[제목 : [바이오노트] 포기하세요,,,,ㅂ.내년 상장봅니다 ]",https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=66,2021-08-09,올해는 심사 청구까지 가능할겁니다......
53,[제목 : [바이오노트] 바이오노트.. & 유바이오로직스 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=67,2021-08-17,"아시다시피현재  바이오노트 의장인  조영식 의장과  유바이오로직스 백 영옥 대표와는 서울대 수의학과  1년 선후배 사이이다.현재  바이오노트에서 개발하고 있는 코로나19 백신의 경우  유바이오로직스와협의하고  있고, BL3 룸이 있는 바이오노트는 여러 유전자재조합 항원들을 실제취급하고 만들수 있는 시설을 확보 하고 있다.IPO 준비가 한창인 바이오노트의 경우  이전 동물용  진단키트에서 벗어나  인체용  진단키트  및  백신 까지 개발이 가능한  플랫폼을 가진 회사로  날로발전하고 있는 시점이다.현재  유바이오로직스는  코로나  임상3상을 위한 준비에 여념이 없고 , 내년상반기에는  식약처 승인을 위한  막바지 준비에 여념이 없다.2020~2021년  바이오노트는  코로나로 인해  막대한 수익을  거두었고  이제IPO 동시에  미래 먹거리   , 바이오 업계 투자 및 M&A 등  들어오는 자금을이용해  향후 10년간  대기업을 향한 준비를 철저히 하고 있다.따라서,  현재 보여지는 모습이 다 라고 판단하지말고  IPO가 성공적으로 될때까지 주주들은  협심해서  믿고 기다려 주길 바란다.이상  시총 20조를 향한  바이오노트의  날개짓이  하늘에 닿을때 까지  응원해보자 !   바이오노트 화이팅!"
54,[제목 : [바이오노트] 오늘자  바이오노트  반기보고서 ],https://www.38.co.kr/html/forum/board/?o=v&code=377740&no=68,2021-08-17,(단위 : 원)과  목
