,titles,links,dates,contents
10,[제목 : [에이피알] 예상 공모가? ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=11,2020-07-24,"5마넌은 너무 갔네!!49,000원 예상"
11,[제목 : [에이피알] 에이피알 잘나가네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=12,2020-07-24,에이피알 상장시 대박 날듯 합니다 여론에서도 긍정적으로 보고 있는듯 합니다
12,[제목 : [에이피알] 매경 에이피알 1 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=13,2020-07-30,"기사를 쓰다 보면 '창업 1년 만에 매출 100억원 돌파' '특정 제품 100만개 판매' 등 입이 떡 벌어지게 만드는 스타트업을 꽤 가까이서 볼 기회가 있습니다.하지만 계속 지켜보면서 속사정을 들여다보면 안타까운 회사도 많습니다. 처음에는 잘나가는 듯했지만 얼마 지나지 않아 소리 소문 없이 사라진다거나 성장통을 겪는 곳이 실은 더 많습니다.2014년 '에이프릴스킨'으로 이름을 알린 '에이피알(APR)'은 상황이 달랐습니다. 기자가 4년 전 처음 이 회사 기사를 다뤘을 때만 해도 창업 1년 만에 매출 100억원을 돌파했고 100만개 이상 팔린 히트상품만 1년 만에 3개를 만들어냈다고 놀라워했지요.그런데 이런 성장세를 계속 유지해온 겁니다. 지난해 실적을 보면서 깜짝 놀랐는데요. 일단 외형이 급속도로 커졌습니다. 지난해 매출액은 1590억원, 영업이익도 72억원이나 올렸습니다. 4년 만에 또다시 15배 이상 성장한 셈이지요.미디어커머스 업계에서 외형 성장은 물론 '흑자'라는 내실까지 잡은 몇 안 되는 사례입니다. 코로나19 사태가 심각했던 올해 1분기에도 에이피알은 상대적으로 순항했습니다. 올 1분기 매출액 494억원, 영업이익 60억원, 순이익 50억원을 기록했습니다. 이런 기조라면 올해 말 매출 2000억원 돌파도 어렵지 않아 보입니다. 그러다 보니 코스닥 상장을 추진하는 등 증권가 기대감이 어느 때보다 큰 상황입니다.2014년 창업해 지금의 위상에 올린 이는 창업자 김병훈 대표입니다. 그는 대학생(연세대) 시절 소개팅 애플리케이션(앱) 창업을 해봤을 정도로 일찌감치 도전을 많이 했다고 합니다. 그러다 소셜미디어(SNS)를 활용한 마케팅에 눈을 뜨면서 SNS 마케팅 업체에서 일하다 '직접 내가 브랜드를 전개해보자'고 해서 창업자의 길로 들어섰습니다.사업 초기부터 단순히 인플루언서에 기댄 마케팅을 지양하고 원가율 높은 제품을 만들고 이들의 사용 후기를 소셜미디어로 공유해 입소문 내는 방식을 선택했는데, 이게 먹혔다고 하네요. 이런 노하우들은 이후 에이프릴스킨 외 '메디큐브' '포맨트' 등 화장품과 건강기능식품 브랜드 '글램디', 패션브랜드 '널디', 즉석사진 브랜드 '포토그레이오리진' 등 연쇄 시장 안착으로 이어질 수 있었습니다.외형 면에서 미디어커머스 업계 1위 기업으로 분류되는 에이피알. 김 대표에게 그간 성장 스토리를 들어봤습니다."
13,[제목 : [에이피알] 매경 에이피알 2 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=14,2020-07-30,"Q. 업계에서 보기 힘들게 흑자를 기록하고 있는데.상투적이라고 할 수 있겠지만 진짜 고객 사랑 덕분입니다. 5개 브랜드 모두 100억원 이상 매출을 내는 메가 브랜드로 키울 수 있었던 비결입니다. 흑자는 창업 초기부터 사실 꾸준히 내왔습니다. 물론 한 번 적자가 나긴 했어요. 그런데 만약 저희가 이익률만을 위한 전략을 취했다면 더 높은 이익률을 낼 수도 있었을 것입니다. 많은 시도를 했기에 코로나19 때도 든든히 버틸 수 있었고 지금의 브랜드 구도를 갖출 수 있었지요. 흑자에 우선순위를 두기보다 고객의 니즈를 파악하고 에이피알이 더 나은 가치를 제공하는 데 더 집중하고 있습니다. 창업 초기나 지금도 제일 신경 쓰는 건 고객의 후기 만족도입니다.Q. 코로나19가 터졌는데 오히려 실적이 좋아진 것도 이런 비결인가요.크게 염려하고 있지는 않습니다. 에이피알은 항상 위기와 기회 사이에 놓여 있기 때문입니다. 비단 저희 회사뿐만 아니라 특수한 사업 분야를 제외하고서는 모든 기업은 같으리라 생각합니다. 시장이나 환경, 고객이 원하는 것이 빠르게 변하고 있기 때문에 회사도 이에 맞게 변하고 맞춰 나가야 합니다. 다만 코로나19 사태가 장기화하면서 언택트 소비가 가속화되는 추이로 보입니다. 우리가 지향하는 사업모델로의 전환을 가속화시키는 계기가 되고 있다는 것만큼은 확실합니다.Q. 애초 화장품 업체로 알려졌는데 패션(널디) 등 다양한 히트 브랜드를 만들어내서 놀라웠습니다. 다업종 전략을 쓸 수 있는 이유는.처음부터 다양한 브랜드를 만들어야겠다는 생각으로 확장하지는 않았습니다. '사람'이라는 가치에 맞춰서 생각을 하고, 우리가 무엇을 더할 수 있을까를 고민하다 보니 다섯 개의 브랜드가 나오게 된 겁니다. 사람마다 필요로 하는 것이 다르고, 만족하는 것이 다르니까요. 저희가 집중한 건 고객 후기 하나하나를 열심히 봐서 이런 니즈를 뽑아낸 겁니다.Q. 구체적으로 예를 든다면요.'리얼 카렌둘라 필 오프 팩' 개발 과정이 대표적인 예입니다. 허브계의 왕이라고 불리는 카렌둘라꽃 원물을 주성분으로 한 제품입니다. 원료도 좋지만 종전 제품들의 고객 후기에서 고객의 결핍을 읽고 보완한 제품입니다. '종전 마스크팩은 시트를 얼굴에 얹어야 하는데 번거롭다' '팩을 위한 부속품이 있었으면 좋겠다'는 의견이 많았어요. 저희는 이런 의견을 적극 반영하고 보완해서 얼굴 전체적으로 펴 발라 사용하는 것은 물론 유난히 번들거리는 T존 또는 각질까지 제거해주는 기능을 추가해 한 가지 제품이지만 여러 용도로 쓸 수 있도록 했지요. 그러자 소비자 만족도는 99.9% 정도 나왔고 100만개 넘게 팔린 베스트셀러 아이템으로 자리 잡았습니다.지난해 363억원의 매출을 올린 APR 산하 패션브랜드 `널디`Q. 다른 업종에 도전하게 된 배경도 궁금해지네요.화장품 후기를 보다 보면 그날그날 메이크업에 맞는 패션 코디가 없는지 궁금해는 고객들이 있어요. 이들의 니즈를 따라가다 보면 스트리트패션 브랜드가 앞으로 승산이 있겠다는 결론이 나죠. 초기 테스트를 해보고 말이 된다 싶으면 고객 공감형 디지털마케팅 방식을 시도해보죠. 그렇게 탄생한 게 '널디'였습니다. 화장품 고객 중 컨디션이 안 좋은 날, 피부결이 맘에 들지 않는 이유 관련 상담이 들어오는 걸 보고 건강기능식품을 만드는 식이죠. 이처럼 우리 고객 하나하나의 목소리에 주목하고, 후기에 집중하다 보니 자연스럽게 성장으로 이어진 것 같습니다. 솔직히 비슷한 전략을 추구하는 동종업체에 비해 업종이 아주 다양하지는 않다고 생각합니다. 현재 에이피알은 코스메틱과 패션 2가지를 메인 사업으로 하고 있으며, 그 결과 5개 브랜드를 모두 수백억 원대 브랜드로 성장시킬 수 있었고, 브랜드 질적인 측면도 계속 성장시킬 수 있었다고 봅니다.Q. 시장에서는 미디어커머스 회사로 분류되는데, 합당한 분류라고 생각하는지.미디어커머스는 마케팅이나 매체(SNS·미디어)에 우선순위를 둔 용어에 가깝다고 생각해요. 저희는 고객, 사람 중심이기에 '커스터머 커머스'란 말로 바꿔 쓰고 또 지향하고 있습니다. 상품 기획에서부터 소비자 의견을 반영하고, 소비자 만족(CS)나 소비자 후기를 통해 만족하지 못한 부분을 보완하고 더 잘하려는 시도를 하고 있습니다.Q. 회사 설립 후 급성장했지만 적자를 기록하는 등 여러 어려운 상황도 많았던 걸로 아는데 어떻게 극복했는지.가장 어려웠고, 현재도 어렵다고 생각되는 때는 단순히 적자를 기록했을 때가 아닙니다. '저희가 소비자의 니즈를 충족하는 회사가 될 수 있느냐'에 대한 답을 찾지 못했을 때였어요. 소비자도 변하고, 시장도 계속해서 변하고 있어요. 지속적으로 트렌드를 선도하고, 성장하는 기업이 돼야 하는데 솔직히 시행착오도 많았어요. 그때마다 한 번 더 고객 관점에서 바라보고, 더 좋은 제품과 서비스를 제공하는 것으로 극복해 왔습니다.Q. 최근 '젝시믹스'로 유명한 브랜드엑스코퍼레이션이 상장을 추진하고 있는데, 에이피알은 어떤 그림을 그리고 있는지요.에이피알도 상장 계획을 갖고 있습니다. 내년 상반기 중 코스닥시장 상장을 목표로 하고 있습니다."
14,[제목 : [에이피알] 코스닥 가자~~!! ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=15,2020-07-30,매출 성장과 더불어 코스닥도 가야죠 시총 1조 가능하리라 봅니다
15,[제목 : [에이피알] 예상시총? ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=16,2020-08-01,안녕하세요 최근 에이피알이9월 IPO예비심사제출에 2분기실적이 1분기를상회한다는 소식듣고 최근 추매했네요영업이익 250억 이상 연말까지 가능하리라 보는데그럼 상장시 예상시총 5천억이상은 되지 않을까요코로나장기로 인해 언택트로 수혜도 받을것  같고한한령 해제시 주가는 지금보다더 레벨업 할것 같네요상장시까지 6개월 정도 남은거 같은데 기업의 가치는나로 더 상승할것 같습니다 8월 상장예정인 브랜드엑스코퍼레이션 흐름도 관심있게 봐야할것 같구요다른 분들은 상장시 주가 얼마정도 보시는지 궁금합니다
16,[코멘트 : [에이피알] 최소 5천 최대 1조 보고 있습니다 워낙 탄탄해서 가능 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=17,2020-08-01,최소 5천 최대 1조 보고 있습니다 워낙 탄탄해서 가능하리라 봅니다
17,[제목 : [에이피알] 상장시 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=18,2020-08-02,시가총액은 5천억 정도로 출발하겠지만당일 따따 하면 바로 1조2천억이지요.
18,[제목 : [에이피알] 회사에서 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=19,2020-08-02,"언론에다 3~4천억이라했는데 무슨 5천, 1조인지...여기도 거품주네.작년에 100억 이익도 못한 기업이 1조란다 걍 10조해  ㅋㅋ"
19,[제목 : [에이피알] 예상시총? ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=20,2020-08-04,"브랜드엑스코퍼레이션 공모가 기준 예상시총이 약 2,500억원 정도입니다.요회사의 실적과 에이피알 실적 비교해서 에이피알 예상시총을 따져보면 약 5,000억 정도 나오고요. 실적좋은 브랜드가 여러개가 되고, 진탱이 미디어커머스 관련주 이고, 기타등등 업싸이드 쫌더 준다면 조심스럽게 예상시총 1조원 줄수도 있어보입니다. 공모후 총주식수 약 800만주로 예상해보면 상장후 적정주가 10만원 이상?ㅎ"
20,[제목 : [에이피알] 상장가 4천억 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=22,2020-08-05,"첫날 따상으로 8,900억"
21,[코멘트 : [에이피알] 맘에 들어 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=23,2020-08-06,맘에 들어
22,[제목 : [에이피알] 미디어커머스 1위 에이피알 소수지분 투자 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=24,2020-08-12,"사모투자펀드 운용사 어펄마캐피탈이 미디어커머스 업체인 APR(에이피알)에 소수지분 투자를 단행했다. APR은 유재석 화장품으로 유명한 메디큐브 등 화장품 브랜드와 의류, 건강식품 브랜드 등을 보유한 미디어커머스 업계 1위 기업이다.11일 관련업계에 따르면 어펄마캐피탈은 최근 4호 펀드의 잔여금액을 활용해 APR의 소수지분 투자를 진행한다. 투자는 전환상환우선주(RCPS)와 보통주 일부 인수를 통해 이뤄진다. 클로징은 내달 께 이뤄질 예정이다.APR은 블랭크코퍼레이션과 브랜드엑스코퍼레이션 등과 더불어 최근 주목받고 있는 미디어커머스업체다. 미디어커머스는 SNS 등을 통한 마케팅을 활용해 자체 보유 브랜드를 개발하고 이를 판매하는 업종이다. 통상 D2C(Direct to Consumer)라고 부르는데 외부 유통채널을 거치지 않고 온라인을 통해 고객을 직접 대면하면서 중간마진 없이 제품을 공급하고 있다.이들 미디어커머스 업체는 최근 몇년간 가파른 성장세를 지속해 왔다. 특히 최근 언택트 관련 업종에 대한 관심이 높아지며 더욱 주목받고 있다.APR은 이들 미디어커머스 업체 중에서도 매출액 기준으로 업계 1위의 지위를 보유하고 있다. 지난해 APR의 연결기준 매출액은 1590억원, 영업이익은 72억원을 나타냈다. 2018년의 경우 매출액 1026억원을 기록했었다. 올해 1분기에만 이미 매출액 494억원, 영업이익 61억원, 당기순이익 50억원을 보이며 성장추이를 지속하고 있다.APR은 2014년 창업해 올해 7년차가 된 회사다. 현재 보유한 브랜드는 화장품 관련 3개(에이프릴스킨, 메디큐브, 포맨트), 건강기능식품 관련 1개(글램디), 의류 관련 1개(널디) 사진 관련 1개(포토그레이오리진) 등이다.특히 메디큐브는 가장 큰 매출을 차지하는 브랜드로, 지난해 553억원의 매출액을 달성했다. 이는 전년동기대비 44% 정도 성장한 수준이다. 방송인 유재석 씨를 광고모델로 내세우며 인지도를 확대해 가고 있다.에이프릴스킨 또한 지난해 317억원의 매출을 달성하며 전년동기대비 33%의 성장률을 나타냈다. 패션브랜드인 널디(Nerdy)의 경우 363억원의 매출액을 나타내며 전년동기대비 66%나 성장했다.APR은 짧은 기간 내 다수의 브랜드를 생산하는 다른 경쟁사와는 달리 선택과 집중 전략을 통해 소수의 브랜드를 집중적으로 육성하는 전략을 써 왔다. 이 결과 진중했던 5개 브랜드 모두 매출 100억원 이상을 달성하며 브랜드 포트폴리오 안정성이 뛰어나다는 평가다.지난해부터는 해외진출을 본격화하고 있다. 올해 1분기 기준으로 싱가포르, 대만, 홍콩, 일본, 미국 모두 150~450% 이상 매출이 증가하며 폭발적인 성장세를 시현하고 있다. 해외의 경우 5개국 자사몰을 구축, 매출을 확대하고 있다.APR은 회사 설립후 지난 2018년 미래에셋벤처투자, NH투자증권, KB증권 등으로부터 276억원의 투자유치를 받은 경험이 있다. 당시 산정된 기업가치는 2000억원 정도로 알려졌다."
23,[제목 : [에이피알] 상장 가즈아~~!! ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=25,2020-08-12,9월에 상장 소식 본격적으로 들리면 좋겠네요~~!!시총 1조 가즈아~~!!
24,[제목 : [에이피알] 에이피알 시총 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=26,2020-08-13,에이피알의 강점은 다양한 상품 포트폴리오와 매출 성장성.
25,[제목 : [에이피알] 브랜드엑스코퍼레이션 상장 폭망 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=27,2020-08-13,"상장 1호 미디어커머스 브랜드엑스코퍼레이션 시장에서 관심 없어 폭망했네요.에이피알도 그렇고 블랭크코퍼레이션도 그렇고 지속적으로 잘되긴 힘들어 보이구요.무슨 시총이 5천억, 1조야 ㅋ"
26,[제목 : [에이피알] 상장 예상 주식수 20%도 포함해서 계산해야 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=28,2020-08-13,"약  8,150,000주 적용시 39,761원"
27,"[코멘트 : [에이피알] 주가가 힘을 못받는 이유는 여러가지가 있겠지만,
브 ]",https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=29,2020-08-13,"주가가 힘을 못받는 이유는 여러가지가 있겠지만,브랜드엑스의 경우에는 상장시 강민준 대표 본인 주식의 구주매출 영향이 컸다고 봅니다.그러다보니 기관 및 일반투자자들의 실망으로 인해 공모 참여 경쟁률도 낮았고, 그 영향이 상장후 주가까지도 영향을 미치는 것으로 봅니다."
28,"[코멘트 : [에이피알] 예. 저도 그 부분을 고려할까 고민했었는데,
지금 현 ]",https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=30,2020-08-13,"예. 저도 그 부분을 고려할까 고민했었는데,지금 현재 자본금(주식수)을 기준으로 기업가치를 판단한 이유는,나중에 신주매출을 통해 자본금이 유입될 경우 그 자금을 어떤 식으로던 활용하여 추가 이익을 확보할 수 있고, 그 이익이 희석화 되는 주가를 만회할 수 있을거라고 봤기 때문입니다.보수적으로 보면 님이 말씀하신 주가가 일리 있다고도 볼수 있네요."
29,"[제목 : [에이피알]
 2분기 총포괄순익 마이너스 ]",https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=31,2020-08-14,"2분기 -5.4억  ㅠ3,4분기도 코로나 확산으로 실적 타격 불가피.브랜드엑스, 에이피알, 블랭크 3사 회사가치 추가 하락 예상올해 실적 나쁘면 상장 또 연기할것으로 보임"
30,"[제목 : [에이피알] 18,19,20년 순이익 ]",https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=33,2020-08-16,적자 회사가 상장할 수 있을까?블랭크가 올 초에 상장 계획접었고 연이어 에이피알도 적자 및 소송으로 상장 계획 접었습니다.올 해 코로나로 흑자 어려울것으로 보이며 내년 실적 보고 투자해야겠네요이번 브랜드엑스코퍼레이션 상장 흥행 실패 보면 미디어커머스에 대한 시장 반응을 알 수 있네요솔루엠 주주인데 지나가다 개인 의견 적어봅니다.
31,[코멘트 : [에이피알] 반기 총포괄순이익 45억이다ㅋ 안티들 많이 들어와 환 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=34,2020-08-18,반기 총포괄순이익 45억이다ㅋ 안티들 많이 들어와 환영해
32,[제목 : [에이피알] 1분기 수익났고 2분기 마이너스다. 좀 잘 알고 얘기해라 ],https://www.38.co.kr/html/forum/board/?o=v&code=278470&no=35,2020-08-19,2분기 실적이 안좋으니 반기로 계산해서 좋아보이도록 한거다. 재무제표도 모르고...으이구...3분기 코로나 증가로 실적 더 안좋을 것으로 보인다.무조건 찬티하지 말고 상황을 봐라.
