,titles,links,dates,contents
10,[제목 : [지엔티파마] GNT PHARMA & HEALTH ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3406,2021-12-13, 
11,[제목 : [지엔티파마] 앞으로 진행방향 및 향후 미래전망 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3407,2021-12-13,세력이 물량털기합니다.미래 시가총액 오백억 입니다.조심하세요...왜냐구?개인이 많다  고로 기관들은 안들어온다낮은단가 만원이하로주면 모를까!그래서 기관이 없다. 잘생각해보세요 들!인원20명 시총1조 말이되나요?기관도 없는 주가부양은 세력작업이다 확실탈탈털어봐야 알겠수?대표지분이 줄어들고 세금핑계로 지분넘기는데 신라젠이구만  ㅠㅠ 답답들하네요
12,[제목 : [지엔티파마] 앞으로 진행방향 및 향후 미래전망 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3408,2021-12-13,�I쟎어유 걱정안하니께 나한테 3만원에 팔면 바로 살테니 연락해유
13,"[제목 : [지엔티파마] 뇌졸중,치매 치료약 최고의기업이 탄생했군 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3409,2021-12-13,
14,[제목 : [지엔티파마] 대한민국 최고 바이오 지엔티파마다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3410,2021-12-13,
15,"[코멘트 : [지엔티파마] 정확하게 말했는데 별로 믿지 않는것같네요
그냥 나 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3411,2021-12-14,정확하게 말했는데 별로 믿지 않는것같네요그냥 나두세요손해를 봐도 본일들 몫이 지요
16,[제목 : [지엔티파마] 저도 동감입니다 지엔티파마 성공 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3412,2021-12-14,
17,[제목 : [지엔티파마] **** 물량이업다  멋지다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3413,2021-12-14,
18,"[코멘트 : [지엔티파마] 또 시작이다 지겹다
이런소리하고 난뒤 폭락 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3414,2021-12-14,또 시작이다 지겹다이런소리하고 난뒤 폭락
19,[제목 : [지엔티파마] 이제 슬슬 시작하려나요 좋습니다 좋아요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3415,2021-12-14,
20,[제목 : [지엔티파마] 한심한 안티야 아무리 그래도 지엔티는 간다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3416,2021-12-14,
21,[제목 : [지엔티파마] 안녕하세요 이모님 추천으로 주주가 되었네요 잘부탁드려요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3417,2021-12-14,
22,[제목 : [지엔티파마] 이번달에 지정감사 신청으로 상장시작 하겠네여 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3421,2021-12-15,
23,[코멘트 : [지엔티파마] 조건이 맞이 않아 내년말정도  상자계획하지 않을까요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3422,2021-12-15,조건이 맞이 않아 내년말정도  상자계획하지 않을까요?
24,[제목 : [지엔티파마] 맞습니다 백서에 나와있죠 내년 상장 입니다. ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3423,2021-12-15,
25,[제목 : [지엔티파마] 지엔티 상장 간다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3427,2021-12-16,다들 아시죠?지엔티 상장 하는거?
26,[제목 : [지엔티파마] 지엔티 상장 간다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3428,2021-12-16,힘들건데요공부하세요
27,[제목 : [지엔티파마] 예 지당하신 말씀입니다. 내년 상장합니다 최고의기업 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3429,2021-12-16,
28,[제목 : [지엔티파마] 지엔티파마  문의?? ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3430,2021-12-16,지엔티파마 어디에서  사는지요좀  알려 주십시요
29,[제목 : [지엔티파마] GNT PHARMA & HEALTH ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3431,2021-12-16, 
30,[제목 : [지엔티파마] 파마약파는곳? ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3432,2021-12-17,관심있어요
31,[코멘트 : [지엔티파마] 한표 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3433,2021-12-18,한표
32,[코멘트 : [지엔티파마] 대체 소식은 언제....20년 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3434,2021-12-19,대체 소식은 언제....20년
33,[제목 : [지엔티파마] 대박 발표임박 기대 됩니다요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3435,2021-12-19,
34,[제목 : [지엔티파마] 대표님 크리스마스 선물 부탁드립니다 ㅎㅎㅎㅎㅎ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3436,2021-12-19,
35,[제목 : [지엔티파마] 오냐.지분팔아서 선물주마 기대해라 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3437,2021-12-20,
36,[제목 : [지엔티파마] 세력들 잘있나? 연말이니 7천원까지 내려갑시다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3438,2021-12-20,
37,[제목 : [지엔티파마] 한심한 안티야 파지나 주워라이 언능 ㅋㅋㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3439,2021-12-20,
38,"[코멘트 : [지엔티파마] 그냥 언능 매수해
쩐이 없으면 여기 오지마 
조만간 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3440,2021-12-20,그냥 언능 매수해쩐이 없으면 여기 오지마 조만간 무자게 배아플겨 ㅂㅅ아
39,[제목 : [지엔티파마] 싸인 뉴스 나온다  조만간 대박이여 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3441,2021-12-21,
40,"[코멘트 : [지엔티파마] 언제까지 파지 타령이냐?
�U좀들어라 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3442,2021-12-21,언제까지 파지 타령이냐?�U좀들어라
41,[제목 : [지엔티파마] GNT PHARMA & HEALTH ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3443,2021-12-21, 
42,"[제목 : [지엔티파마]
 크리스마스선물 기대 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3444,2021-12-21,기다려봅니다
43,[코멘트 : [지엔티파마] 읍다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3446,2021-12-21,읍다
44,[제목 : [지엔티파마] 아직도 안티 업저넘이 설치네 꺼져라이 ㅋㅋㅋㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3447,2021-12-22,
45,[제목 : [지엔티파마] 7천원 가나요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3449,2021-12-22,
46,[제목 : [지엔티파마] 7천원 가나요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3450,2021-12-22,기업공개두 몬하는디가그죠
47,[제목 : [지엔티파마] 크리스마스 선물 기대합니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3451,2021-12-22,
48,[제목 : [지엔티파마] 안티들아 발악을해도 지엔티는 간다 ㅋㅋㅋㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3452,2021-12-22,
49,"[코멘트 : [지엔티파마] 상장 필요조건이  맞추어지고 있나요?
내년 말정도 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3453,2021-12-22,상장 필요조건이  맞추어지고 있나요?내년 말정도 되면 가능한가요!
50,[제목 : [지엔티파마] 세력들 똑같은말만 반복 상장한다 주가팔음 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3454,2021-12-22,
51,[제목 : [지엔티파마] 친형이 추천해서 매입 했네요 잘부탁드려요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3455,2021-12-22,
52,[제목 : [지엔티파마] 한번 올렸으면 ㄷ그만이지 �o 반복하고 자빠졌냐? ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3456,2021-12-22,그런식으로 찬티 노릇하냐?
53,[제목 : [지엔티파마] 크리스마스 선물은 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3457,2021-12-22,주가하락.
54,[제목 : [지엔티파마] 축하드립니다! 좋은종목 잡으셨네요 ^^ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3458,2021-12-22,
55,[제목 : [지엔티파마] 증 플 에서 지엔티 퇴출 완전자본잠식 ㅠㅠ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3461,2021-12-22,도대체 언제까지 변명만 할것인가?
56,[제목 : [지엔티파마] 병아 20년기준 자본잠식이라 그렇지 21년 보고서제출 2월될꺼니 퇴출안된다 왜냐 상반기450억유증했기때문 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3462,2021-12-23,상반기 450억유증했자나 기존-170억에서 450억 더해봐+250억으로 재무가 깨끗하다 ㅂ신아
57,[제목 : [지엔티파마] 대표님 300%무증도 부탁드립니다 ^^ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3463,2021-12-23,
58,[코멘트 : [지엔티파마] 500프로는 해야 주식수가 제대로지 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3464,2021-12-23,500프로는 해야 주식수가 제대로지
59,[제목 : [지엔티파마] 병아 아직도 돈이 남아있냐 확인해봐라 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3465,2021-12-23,
60,"[코멘트 : [지엔티파마] 여기  묻지마 투자자 또 있네
증자때문에 올해 상장 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3466,2021-12-23,여기  묻지마 투자자 또 있네증자때문에 올해 상장못했다 또한 세금 문제도 확실히 해결했다는 답변받았나?지분 변동으로 인해 상장 시.간이 필요하고 계속  증자하면ㅁ당신의 주식은  값어치가 계속하락하는거야자기 발등 토끼로 찍는지도 모르고 좋다고 박수치고 있네요
61,[제목 : [지엔티파마] 500프로는 해야 주식수가 제대로지 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3467,2021-12-23,아녀1000프로 무증하자캬
62,[제목 : [지엔티파마] 대표님 300%무증도 부탁드립니다 ^^ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3468,2021-12-23,그렇게 했다가는 상장후 유통물량이 많아서 주가 하락을 막기 어려움.품절주식이 되어야 함.
63,[제목 : [지엔티파마] 무증해야지 지분늘려서 또 팔지 ㅋㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3469,2021-12-23,
64,[제목 : [지엔티파마] 기관 3자배정이 호재인거 모르는 안티병ㅅ이 여기있네 ㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3470,2021-12-23,ㅗ
65,[제목 : [지엔티파마] 내년이 정말 기대 됩니다. 상장이라 좋습니다 좋아요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3471,2021-12-24,
66,[코멘트 : [지엔티파마] 멍첨하기는  확인해봐라 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3472,2021-12-24,멍첨하기는  확인해봐라
67,[제목 : [지엔티파마] 으�X으�X! 가즈아. ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3474,2021-12-24,
68,"[제목 : [지엔티파마]
 (주)지엔티파마 자본잠식 해소여부 문의에 대한 답변 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3476,2021-12-24,지엔티파마 홈페이지 -> 뉴스/공지 -> 주주공고 참고바랍니다 이미 자본잠식이 완전 해소되었다3월중 공식적으로 확인되는 재무제표 내용확인후 조치취한다지정감사는 새로  회계 법인 지정받아서 다시 하는것이고요 기존거 보완제출은 아니랍니다.1월감사시작 보통늦어도 2달내로 되니2월말 3윌초에 지정감사보고서 나옵니다.즉 지정감사결과뜨면 해결될것이니 걱정안하셔도 됩니다.안티찌끄레기소리는 무시바랍니다 백문이 불여일견홈피서 확인바랍니다.
69,[코멘트 : [지엔티파마] 그때까지는 아무것도 없이 없다는것이지요? ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3477,2021-12-24,그때까지는 아무것도 없이 없다는것이지요?
70,[제목 : [지엔티파마] 답변 감사합니다!  지엔티파마 빠르게 좋습니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3478,2021-12-24,
71,[제목 : [지엔티파마] 똑바로 알고나 써라. ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3479,2021-12-24,어디에 지정감사 이야기가 나와?지정감사가 뭔지나 알고 하는소리야?
72,[제목 : [지엔티파마] 니나 똑바로 알아라 천하의 게 볍신아 회사에 문의해봐라 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3480,2021-12-24,지엔티파마 홈피 -> 뉴스/공지->공지사항 하단에 지정감사 글안보이냐? 눈깔 빙시네니 에미는 니같은 거 괜히 낳았네 ㅋㅋ지정감사한다고했어 안티 ㅂㅅ아 니만모르지뇌이버 지엔티파마(공식ka 페)가면 다나오는데
73,[제목 : [지엔티파마] 눈깔이 얼마나 빙시면 이러냐? ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3481,2021-12-24,몇백억이 그냥 금방없어져? 회사가 니같이 펑펑쓰는줄아냐? 개거지주제에
74,"[코멘트 : [지엔티파마] 당신은  못배웠다고  욕을 합니까?
못배워도 착한사 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3482,2021-12-24,당신은  못배웠다고  욕을 합니까?못배워도 착한사람 많아요티내지 말고  착하게 사세요
75,[제목 : [지엔티파마] 역시 좋습니다 지엔티파마 어제도 추가매수 했네여 감사 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3483,2021-12-25,
76,[코멘트 : [지엔티파마] ㅅㅇㅊ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3484,2021-12-25,ㅅㅇㅊ
77,[제목 : [지엔티파마] 축하드려요 대박예정 주식 부러워ㅇ요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3485,2021-12-25,
78,[코멘트 : [지엔티파마] 잠식이고 잠수고 다들 스스로 판단하도록 놔두세요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3486,2021-12-25,잠식이고 잠수고 다들 스스로 판단하도록 놔두세요
79,[코멘트 : [지엔티파마] 누구소개.소개.소개해서 계속 추매중이신거죠 ㅎㅎ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3487,2021-12-25,누구소개.소개.소개해서 계속 추매중이신거죠 ㅎㅎ
80,[코멘트 : [지엔티파마] 지나가다 봤는데 부모님드립하는거보니 인성이 글렀군 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3488,2021-12-25,지나가다 봤는데 부모님드립하는거보니 인성이 글렀군요
81,[제목 : [지엔티파마] 안티야 파지가 없더냐  한심하다 한심해 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3489,2021-12-25,ㅋㅋㅋㅋ
82,[제목 : [지엔티파마] 제다큐어 매출 발표시 떡상예상 ^^ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3490,2021-12-25,
83,[제목 : [지엔티파마] 견공치매약 매출나오나여? ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3491,2021-12-25,견공치매약 매출 1억???   ㅋㅋㅋㅋㅋ빨리탈출하세여 요즘 바이오 찬밥입니다여기도 물린 업자들이 득실거리네여개미님들 냉정하세여.  
84,[제목 : [지엔티파마] 유한양행에 물어봐  안티 ㅆㄹㄱ 야 ㅋㅋㅋㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3492,2021-12-25,
85,[코멘트 : [지엔티파마] 극찬티의 희망회로~~~안타까워요 ㅠㅠ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3493,2021-12-26,극찬티의 희망회로~~~안타까워요 ㅠㅠ 20여년전 상황 떠오르네요 ㅠㅠ
86,[코멘트 : [지엔티파마] ㅋㅋㅋ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3494,2021-12-26,ㅋㅋㅋ
87,[제목 : [지엔티파마] 얼마뒤 발표나오면 대박주식이여 언능와 언능 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3495,2021-12-26,
88,[코멘트 : [지엔티파마] neu2000은 어찌진행중인가여 갑자기 궁굼해서욤 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3496,2021-12-26,neu2000은 어찌진행중인가여 갑자기 궁굼해서욤
89,[코멘트 : [지엔티파마] 꿈깨 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3497,2021-12-27,꿈깨
90,[제목 : [지엔티파마] 물량 쏟아지네...ㅠㅠ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3500,2021-12-27,
91,[제목 : [지엔티파마] 뇌질환 기술이전 발표임박 ^^ 좋습니다 두두둥 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3501,2021-12-27,
92,[제목 : [지엔티파마] 곽대표님 싸인 소식 부탁드려여 ㅎ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3502,2021-12-28,
93,[제목 : [지엔티파마] 올해는 물건너 간듯 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3504,2021-12-28,크리스마스 노래부르더니 5만원깨지고 다시 나락으로회사 항의 방문이라도 해야하는건 아닌지
94,[제목 : [지엔티파마] 1월을 기대 합니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3505,2021-12-28,
95,[제목 : [지엔티파마] 지분매도싸인  못보았소 ㅎ ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3506,2021-12-28,
96,[제목 : [지엔티파마] 제 생각엔 1월경에 지상파 방송타면서 발표날것 같아요 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3507,2021-12-28,
97,[제목 : [지엔티파마] 1월에 곽대표님 선물로 힘차게 화이팅입니다 ],https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3509,2021-12-30,
98,"[제목 : [지엔티파마] 기사-지엔티파마, '플루살라진' COPD·천식 치료 특허 출원만성염증질환 신약 후보물질…비임상시험서 안전 ]",https://www.38.co.kr/html/forum/board/?o=v&code=228980&no=3510,2021-12-30,"지엔티파마, '플루살라진' COPD·천식 치료 특허 출원만성염증질환 신약 후보물질…비임상시험서 안전성 확보김창원기자  2021-12-30 08:30[메디파나뉴스 = 김창원 기자] 지엔티파마(대표 곽병주)는 차세대 염증 및 통증질환 치료제로 개발 중인 '플루살라진'에 대한 우선권 특허를 30일 미국특허청에 출원했다고 밝혔다. 이번 특허는 플루살라진이 만성폐쇄성폐질환(COPD)과 천식 모델에서 탁월한 약효가 검증됨에 따라 출원했다. 세계보건기구(WHO)에 따르면 COPD는 허혈성 심장질환, 뇌졸중에 이어 2019년 전 세계 사망의 3번째 원인으로 약 323만 명이 사망했다. 같은 해 천식 환자는 약 2억6200만 명으로 보고됐으며, 그중 약 46만 명이 사망했다. COPD와 천식은 난치성 질환으로, 폐 염증과 조직 손상을 막을 근본적인 치료제 개발이 시급한 상황이다. 특히 COPD는 담배 연기, 직업적 유해가스 노출, 폐 감염 등으로 인해 기관지와 폐실질에 만성적인 염증이 발생해 기도가 좁아지고 폐가 파괴되는 질환이다. 현재 코르티코스테로이드 등의 소염제, 베타-2 작용제와 항콜린제 등의 기관지 확장제가 기침과 호흡곤란 등에 사용되고 있지만 증상을 완화하는 데 그칠 뿐이다. 플루살라진은 지엔티파마에서 차세대 염증 및 통증 치료제로 개발 중인 신약 후보물질이다. 지엔티파마 원소정 박사 연구팀은 장기 흡연에 노출된 쥐의 폐에서 ▲기관지 점막 상피세포 괴사 ▲기관지폐포세척액 염증세포 증가 ▲폐포 주머니와 공간 팽창 ▲TNF-α와 같은 염증 사이토카인 발현 증가 등의 증상이 플루살라진 경구 투여에 의해 유의적으로 확연하게 줄어든다는 사실을 확인했다. 플루살라진의 폐 조직 보호와 염증 억제 효과는 오브알부민에 의해 유도되는 천식 생쥐모델에서도 검증됐다. 지엔티파마 곽병주 대표이사(연세대학교 생명과학부 겸임교수)는 ""플루살라진은 기존 비스테로이드 소염제의 부작용을 획기적으로 개선한 소염작용과 조직보호작용을 보유한 차세대 염증질환 신약후보 물질이다. 세계 인구의 약 10% 정도가 앓는 것으로 추정되는 COPD와 천식 치료를 위한 특허를 출원하게 돼 기쁘다""라며 ""쥐와 개를 대상으로 수행한 비임상시험에서 플루살라진의 탁월한 안전성이 확보됐기 때문에 내년에 임상 1상을 개시할 예정""이라고 밝혔다. 한편, 지엔티파마는 세계 최초로 다중표적 뇌신경세포 보호 약물인 넬로넴다즈를 개발해 심정지 환자와 급성 뇌졸중 환자를 대상으로 임상 2상과 임상 3상을 각각 진행 중이다.  회사 관계자는 ""COPD 환자를 대상으로 임상시험을 개시하면 지엔티파마는 전 세계 사망의 원인이 되는 3대 질환 치료제 개발을 선도하게 된다""고 언급했다."
